STBIOMSha,Pct_all_returns_above_ht,pct_all_returns_above_mean,all_returns_above_ht_div_Total_first_returns_x_100,All_returns_above_mode_div_Total_first_returns_x_100,Pct_first_returns_above_ht,Pct_first_returns_above_mean,Pct_first_returns_above_mode,pct_all_returns_above_mode,All_returns_above_mean_div_Total_first_returns_x_100
107.095307,52.85,24.23,74.2,63.7,66.19,32.46,57.8,45.37,34.02
80.06202,68.8,28.13,84.39,69.79,73.29,30.34,61.92,56.9,34.5
116.1146395,61.71,28.36,82.74,64.39,69.63,34,55.76,48.02,38.03
150.5610765,38.27,17.63,48.16,25.8,41.88,21.01,24.09,20.5,22.18
126.1471025,39.66,20.04,48.86,45.71,43.79,22.55,41.18,37.1,24.7
10.9467515,14.16,6.44,15.14,11.32,14.23,6.13,10.56,10.58,6.89
288.1491405,69.7,37.26,96.99,26.37,82.2,48.49,25.75,18.95,51.84
221.6778955,61.81,28.41,92.12,75.46,76.12,36.57,64.9,50.63,42.35
269.6162655,69.6,44.64,106.53,25.3,81.71,62.2,24.97,16.53,68.32
250.4409175,63.36,33.35,87.26,84.2,72.46,41.87,69.93,61.13,45.93
49.322158,31.96,15.29,37.18,9.87,35.63,17.75,9.87,8.48,17.79
124.096131,51.29,22.18,68.05,52.13,61.32,27.96,48.74,39.29,29.43
110.6289085,51.94,29.06,68.56,8.4,56.8,33.15,8.4,6.36,38.36
98.644316,47.91,22.9,66.19,54.83,57.47,29.88,49.01,39.69,31.64
80.1855725,58.8,32.63,77.52,44.78,72.84,42.42,44.18,33.97,43.02
74.823394,54.23,27.03,63.49,73.59,62.27,31.2,71.67,62.86,31.64
210.03925,64.56,32.79,86.38,87.07,74.49,41.32,74.91,65.08,43.88
188.5658255,62.94,40.06,87.07,23.87,77.01,54.33,23.87,17.25,55.42
90.93464,58.92,25.98,83.22,60.52,76.41,35.68,56.49,42.85,36.69
196.646159,57.63,30.41,75.46,36.62,64.26,38.84,36.08,27.97,39.82
44.3553475,46.13,26.6,60.39,32.93,58.95,34.83,32.93,25.15,34.83
252.788415,70.66,38.77,98.56,32.82,86.76,52.57,32.6,23.53,54.08
132.9177795,71.18,33.93,93.29,55.72,84.82,43.03,53.97,42.51,44.47
156.0962285,44.36,26.3,55.11,16.97,48.03,31.82,16.8,13.66,32.67
132.744806,59.87,37.73,79.83,27.3,67.42,45.46,26.47,20.47,50.31
54.0912845,43.96,20.56,57.15,37.87,55.76,26.64,37.47,29.12,26.73
158.937936,60.87,32.61,84.75,36.14,69.82,43.39,34.86,25.95,45.41
222.641605,59.46,35.79,79.38,24.45,64.51,45.31,24.2,18.31,47.79
53.325259,48.18,28.81,59.93,44.4,59.93,35.84,44.4,35.69,35.84
112.8528535,70.66,40.58,97.91,63.4,92.1,55.87,62.84,45.76,56.23
41.958429,54.6,30.98,74.44,34.8,72.92,42.16,34.8,25.52,42.23
79.716073,36.56,21.83,43.72,30.9,43.58,26.04,30.83,25.84,26.11
82.829596,55.14,27.98,71.85,64.33,59.94,31.04,53.76,49.37,36.46
111.2219605,45.1,25.55,59.5,25.34,49.87,33.15,25.17,19.21,33.71
114.607299,46.37,25.03,61.07,15.41,52.21,31.09,15.37,11.7,32.96
103.2651795,31.88,17.77,37.5,11.29,32.9,19.11,11.21,9.6,20.91
355.6088055,64.47,37.84,90.1,18.68,73.8,48.93,18.52,13.36,52.89
140.5780345,64.17,35.33,89.73,82.76,77.1,47.04,70.93,59.19,49.4
244.3621345,60.01,34.99,79.06,19.66,70.33,45.5,19.66,14.92,46.1
242.2864525,60.47,36.54,83.27,37.91,71.43,48.68,37.27,27.53,50.31
224.272498,59.34,34.96,83.68,21.54,66.37,45.76,20.96,15.28,49.3
166.6229015,45.88,24.72,58.11,31.89,51.02,30.08,30.65,25.18,31.31
125.6528925,48.75,22.29,64.59,44.5,53.04,25.89,36.45,33.59,29.53
87.2527755,38.82,18.72,42.52,43.95,40.77,19.47,42.2,40.13,20.5
221.4307905,58.67,31.83,71.33,38.81,66.19,37.52,37.6,31.92,38.7
114.2366415,50.46,20.15,64.67,53.98,57.25,23.44,48.13,42.12,25.82
408.513986,70.27,34.5,105.65,58.65,79.95,45.25,50.97,39.01,51.88
168.080821,58.07,35.34,77.5,37.56,67.5,45.74,36.75,28.15,47.16
109.1956995,61.02,30.11,78.21,60.46,66.28,35.37,51.47,47.16,38.6
96.3956605,48.96,30.31,60.64,32.08,55.75,37.22,31.96,25.9,37.54
120.5131085,44.19,25.65,56.13,26.21,48.06,29.91,24.56,20.63,32.59
64.494405,44.92,23.97,54.77,17.72,50.34,27.97,17.41,14.53,29.23
93.504532,27.07,15.83,31.66,9.77,29.1,18.47,9.77,8.36,18.51
44.577742,26.11,10.85,30.15,11.78,28.17,11.3,10.71,10.2,12.53
37.8317755,14.14,5.73,15.68,10.09,13.57,5.49,8.86,9.1,6.35
134.8946195,39.18,19.55,51,54.93,40.56,21.69,43.82,42.2,25.45
41.464219,17.8,9.95,19.73,22.46,17.64,10.59,20.09,20.27,11.02
23.326712,17.4,8.59,18.79,12.11,18.44,9.21,12.04,11.21,9.28
177.9156,55.25,33.5,74.9,21.53,64.54,43.71,21.43,15.88,45.42
66.866613,39.27,18.44,50.1,30.01,49.13,23.36,29.73,23.52,23.52
50.2858675,18.83,9.65,20.83,8.51,17.68,9.87,7.76,7.69,10.67
50.755367,21.7,10.99,24.42,22.89,21.4,11.67,20.14,20.33,12.37
60.9608035,27.76,11.49,32.54,26.93,28.97,12.4,24.47,22.97,13.47
141.1216655,49.29,25.59,64.3,38.19,57.75,32.22,36.65,29.28,33.38
199.463156,41.74,21.81,53.88,14.58,48.21,27.22,14.22,11.29,28.16
44.1576635,24.24,14.08,27.17,10.74,25.28,15.78,10.74,9.58,15.78
32.6919915,28.8,15.41,32.62,15.34,29.94,16.67,14.67,13.55,17.45
181.4492015,49.45,26.03,65.54,49.41,58.28,33.05,45.65,37.27,34.51
204.7759135,48.7,27.15,64.2,37.26,52.75,33.74,34.88,28.27,35.79
25.254131,23.45,9.38,25.45,20.61,24.36,9.56,19.56,18.99,10.18
179.1264145,47.87,28.57,61.93,20.31,56.07,36.76,20.31,15.69,36.96
407.6491185,63.64,31.8,96.72,25.13,79.28,46.49,25.09,16.54,48.33
282.342173,66.61,37.25,99.7,41.77,79.12,50.77,38.56,27.91,55.75
53.572364,48.68,25.65,65.78,48.05,61.91,33.65,45.87,35.56,34.66
178.9287305,53.69,21.92,78.94,63.44,74.17,30.56,60.24,43.15,32.24
129.631283,47.15,22.77,59.71,54.34,49.41,25.01,44.65,42.91,28.83
13.739038,8.81,5.77,9.53,11.55,8.1,5.46,10.03,10.67,6.25
79.1477315,43.14,19.99,56.4,32.19,48.65,23.92,29.34,24.63,26.13
122.9347375,49.14,25.55,62.59,37.1,55.37,30.03,33.92,29.13,32.55
109.8875935,53.24,20.89,72.07,60.49,66.1,26.16,56.4,44.68,28.28
107.1694385,50.92,24.7,65.9,44.46,63.3,31.5,43.5,34.35,31.96
46.6781345,34.21,23.41,38.97,42.13,37.25,25.6,40.3,36.98,26.66
145.2730295,37.81,18.67,47.12,36.78,39.25,21.92,32.41,29.52,23.26
120.043609,53.07,32.47,63.26,28.29,58.48,38.51,28.21,23.73,38.7
69.1646895,31.81,15.18,37.86,25.13,33.49,16.5,22.61,21.12,18.06
24.6363685,26.09,11.86,29.07,26.76,25.42,12.09,23.36,24.01,13.21
104.6983885,49.51,22.79,65.08,39.86,53.85,25.74,34.41,30.33,29.95
46.653424,17.95,8.35,19.42,10.83,18.67,8.98,10.7,10.01,9.03
40.0062995,29.44,14.09,32.71,21.61,31.67,15.36,21.09,19.45,15.66
50.8789195,24.68,14.64,27.62,9.87,25.6,16.27,9.87,8.82,16.39
55.005573,22.72,11.82,24.07,26.33,23.5,12.46,25.66,24.85,12.53
38.795485,21.21,19.02,23.35,31.96,22.25,20.13,30.57,29.03,20.94
111.1231185,30.56,15.31,34.09,6.38,32.18,16.19,6.38,5.72,17.08
8.40157,11.44,6.28,12.75,6.24,12.14,6.85,6.13,5.6,7
131.6328335,55.63,27.67,71.11,38,64.48,34.17,36.61,29.72,35.37
25.649499,10.25,6.08,10.96,3.78,10.33,6.5,3.78,3.54,6.5
109.862883,39.68,21.16,48.85,36.82,41.19,23.87,31.34,29.91,26.05
136.0807235,45,25.25,54.53,38.27,52.12,30.31,37.28,31.58,30.59
67.163139,38.42,18.01,45.79,25.54,43.26,20.25,23.82,21.43,21.47
191.802901,48.28,28.9,66.56,23.64,50.8,32.59,22.52,17.15,39.84
11.169146,20.61,8.56,22.76,16.42,21.11,9.23,15.77,14.87,9.46
16.1359565,22.9,9.86,24.01,27.7,23.88,10.21,27.54,26.41,10.34
128.198074,53.8,28.79,67.91,25.68,61.99,35.99,25.57,20.34,36.34
56.636466,36.23,17.73,43.1,30.24,41.14,19.98,28.72,25.42,21.09
186.31717,54.14,21.08,74.68,45.32,60.39,22.71,36.62,32.86,29.07
8.450991,23.1,10.61,25.15,29.4,23.49,10.54,27.74,27,11.55
33.7792535,26.07,13.98,29.03,28.91,27.28,14.84,27.16,25.96,15.57
93.2327165,33.45,19.03,37.42,39.43,31.93,17.68,33.78,35.25,21.29
89.106063,45.14,24.24,54.25,37.69,49.87,28.26,36.41,31.35,29.13
31.9506765,23.92,17.25,26.61,15.54,24.92,18.71,15.32,13.97,19.19
171.49087,49.55,28.25,66.67,18.55,62.38,37.7,18.55,13.79,38.01
164.1024305,45.18,22.03,58.21,23.9,48.75,25.71,21.5,18.55,28.38
60.8619615,31,14.52,35.18,16.23,32.99,15.29,15.08,14.3,16.48
17.8162705,1.94,1.48,1.96,0.42,1.92,1.5,0.42,0.41,1.5
12.800039,16.64,8.32,17.72,11.44,16.93,8.86,11.36,10.75,8.86
12.058724,0.63,0.38,0.64,0.29,0.64,0.38,0.29,0.29,0.38
12.4788025,16.53,9.4,18.83,9.6,17.65,10.54,9.48,8.43,10.7
173.3441575,41.7,21.1,50.47,39.76,43.32,22.63,34.03,32.85,25.54
43.045691,26.97,13,30.03,20.64,29.74,14.48,20.6,18.54,14.48
125.232814,44.91,21.87,55.37,37.46,48.45,25.35,34.08,30.39,26.96
39.4132475,22.57,13.42,25.19,15.56,23.43,14.63,15.15,13.94,14.98
27.824023,13.17,6.51,13.88,11,13.39,6.67,10.7,10.44,6.86
86.585592,36.22,22.5,45.4,10.73,42.69,27.97,10.73,8.56,28.2
167.092401,47.79,21.35,62.67,47.31,55.36,25.6,42.78,36.07,28
63.7283795,26.46,18.4,30.07,18.28,27.41,19.9,17.53,16.08,20.91
228.3991515,59.31,29.44,76.97,44.51,65.42,34.78,40.24,34.29,38.21
25.5753675,20.17,10.93,23.07,9.56,21.8,12.46,9.56,8.36,12.5
43.391638,42.85,15.08,57.83,35.51,49.39,17.51,31.45,26.31,20.35
53.473522,18.26,10.56,19.83,10.48,16.82,10.79,10,9.65,11.47
262.6479045,59.71,29.02,83.77,14.25,68.62,36.72,14.04,10.16,40.71
79.8890465,42.39,24.75,54.94,32.74,48.85,30.46,31.08,25.26,32.08
357.2396985,68.16,33.34,104.74,100.05,83.13,44.47,80.31,65.11,51.23
126.221234,45.63,24.32,59.97,44.67,54.23,29.23,41.12,33.99,31.96
46.8263975,54.56,31.43,81.07,35.17,70.91,45.08,34.19,23.67,46.7
128.148653,55.26,31.37,78.04,30.98,63.65,40.87,28.61,21.93,44.3
116.040508,54.27,27.77,68.85,72.5,61,33.51,64.12,57.15,35.23
124.689183,44.61,21.35,59.92,45.36,53.48,26.65,41.12,33.77,28.68
189.8013505,60.29,33.86,85.53,43.9,72.2,44.13,40.5,30.94,48.04
335.2473535,73.55,38.9,110.28,21.74,84.97,53.18,21.35,14.5,58.32
183.203647,69.6,33.86,99.67,10.95,81.31,43.58,10.03,7.64,48.5
77.8627855,42.93,17.52,58.12,29.36,51.87,22.5,27.66,21.69,23.73
53.8936005,40.53,22.3,53.97,21.29,43.84,27.65,20.54,15.99,29.7
34.2734635,28.73,13.38,33.4,21.67,31.82,15.03,20.65,18.63,15.56
109.7393305,52.65,27.8,74.73,22.58,66.77,38.7,22.58,15.9,39.46
21.3251615,17.22,8.91,19.03,15.1,18.44,9.59,14.77,13.67,9.84
133.782647,39.94,22.04,46.79,46.7,40.55,24.17,40.46,39.86,25.82
18.28577,44.77,24.41,54.56,45.43,54.56,29.75,45.43,37.28,29.75
135.957171,55.89,31.19,72.17,55.34,65.25,40.04,54.41,42.85,40.27
80.259704,35.44,18.12,42.97,22.82,39.45,21.53,22.37,18.82,21.97
70.2025305,53.12,19.99,70.96,60.98,65.43,24.41,56.64,45.65,26.7
37.5846705,33.13,16.89,39.24,14.92,37.25,19.33,14.24,12.59,20.01
88.7354055,42.35,21,50.93,42.73,46.49,24.26,40.16,35.53,25.25
27.824023,26.73,15.56,28,17.74,27.92,16.3,17.74,16.94,16.3
55.8704405,18.43,12.85,19.85,37.24,19.2,13.43,36.13,34.58,13.84
66.273561,37.79,18.01,44.45,26.18,40.88,20.09,24.8,22.26,21.19
128.247495,50.45,30.75,68.77,28.72,62.76,41.21,28.49,21.07,41.92
109.3933835,60.72,33.6,91.02,48.67,77.8,48.63,47.11,32.47,50.37
113.6435895,58.72,27.88,85.66,54.72,81.84,40.18,53.66,37.51,40.67
190.6909285,72.12,37.1,109.27,105.44,89.69,53.56,88.22,69.59,56.21
93.7763475,56.14,30.03,82.37,77.75,69.11,38.71,65.73,53,44.06
87.9446695,54.05,27.97,74.43,71.67,68.02,37.69,66.09,52.05,38.52
128.1239425,50.22,23.68,63.38,48.93,60.69,29.32,47.66,38.77,29.88
99.7562885,64.12,36.09,94.77,32.12,85.16,52.51,32,21.73,53.35
188.195168,64.31,39.13,95.96,25.33,79.92,55.56,25.33,16.98,58.38
252.640152,64.61,37.91,95.77,46.47,78.8,52.64,43.46,31.35,56.2
426.602072,59.83,27.75,93.97,63.2,78.2,41.79,58.46,40.24,43.58
201.192891,61.56,34.22,90.43,48.81,80.2,49.71,48.36,33.23,50.28
126.1471025,42.03,21.92,52.75,57.85,48.85,26.44,53.69,46.09,27.51
205.6654915,52.91,29.79,71.76,66.45,62.95,38.34,59.84,48.99,40.41
97.0381335,43.36,24.36,56.09,33.2,49.23,30.47,31.95,25.66,31.52
143.864531,56.39,29.83,83.01,56.98,72.64,42.21,53.34,38.7,43.91
39.635642,19,11.13,22.12,20.2,18.84,10.92,17.03,17.35,12.95
113.6930105,45.96,23.8,60.08,20.96,52.42,29.1,19.95,16.03,31.11
42.749165,40.39,17.4,52.61,54.02,45.81,18.84,46.91,41.47,22.67
135.1911455,44.23,20.35,54.93,40.62,52.09,24.22,38.33,32.71,25.27
176.2105755,48.34,26.11,58.79,10.32,47.94,29.65,10.32,8.48,31.75
94.1222945,50.89,26.41,63.62,42.3,60.25,32.69,41.58,33.84,33.01
61.6032765,22.67,12.13,25.69,13.74,23.14,13.07,13.07,12.13,13.74
11.2432775,22.05,12.42,24.28,19.5,24.04,13.48,19.29,17.7,13.69
80.5809405,46.35,25.88,51.41,48.87,50.52,28.66,48.07,44.07,28.71
124.689183,67.92,34.83,92.24,71.18,84.14,46.71,67.26,52.41,47.31
80.506809,51.09,26.35,62.78,47.62,59.64,31.39,45.47,38.75,32.37
69.634189,26.63,14.2,29.41,36.54,26.68,15.23,33.51,33.08,15.69
138.5023525,52.8,30.62,66.81,7.25,63.05,38.04,7.25,5.73,38.74
47.197055,39.58,21.65,45.79,47.34,41.07,23.67,42.49,40.92,25.05
42.2796655,57.59,23.17,83.35,54.19,72.66,28.18,47.63,37.44,33.53
79.024179,50,30.64,64.09,23.75,59.02,38.96,23.75,18.53,39.28
221.9744215,55.42,26.57,78.33,60.33,63.55,35.33,52.33,42.68,37.55
115.348614,70.01,37.19,99.25,23.75,83.7,48.34,23.01,16.75,52.74
461.443877,66.5,43.61,94.36,103.75,73.15,51.94,80.93,73.13,61.87
172.1580535,66.35,38.79,94.46,52.34,80.26,52.58,49.81,36.77,55.23
123.3301055,41.18,23.19,50.62,25.57,45.11,27.61,24.86,20.8,28.5
209.594461,50.24,29.99,70.76,20.55,56.78,40.13,20.55,14.59,42.23
255.9266485,62.74,28.36,91.61,48.23,74.7,38.92,44.16,33.03,41.41
96.222687,43.79,25.83,53.74,12.89,48.41,30.94,12.89,10.5,31.69
86.7091445,50.78,26.37,67.01,49.65,63.47,34.36,48.7,37.63,34.8
74.1067895,47.49,25.17,60.05,50.22,56.62,31.32,48.95,39.71,31.83
107.638938,59.86,30.95,79.18,46.82,70.37,39.06,44.54,35.4,40.94
24.413974,49.11,21.87,61.32,58.16,55.22,25.13,52.59,46.58,27.3
126.0482605,52.32,20.2,73.78,52.31,65.48,25.45,47.32,37.09,28.49
71.759292,64.51,33.58,88.77,72.67,77.87,43.86,65.16,52.81,46.21
121.921607,61.04,36.3,83.79,17.41,70.92,46.09,17.41,12.69,49.83
92.9361905,52.8,29.16,74.26,59.49,69.68,40,57.07,42.3,41.01
132.151754,57.6,20.54,85.55,63.51,80.45,29.09,60.58,42.76,30.51
109.8875935,53.37,24.16,73.09,52.69,67.1,31.16,48.22,38.47,33.09
239.2717715,51.54,24.22,67.54,49.04,60.14,28.99,44.51,37.43,31.74
67.756191,36.85,18.22,43.88,24.77,42.15,21.28,24.05,20.8,21.7
48.185475,15.7,9.63,17.33,9.8,16.25,10.4,9.59,8.87,10.63
92.6396645,37.2,21.3,45.33,23.38,42.86,25.53,23.11,19.18,25.96
36.769224,24.41,12.22,27.79,19.06,25.49,13.82,18.3,16.74,13.9
110.406514,33.9,16.82,39.85,19.39,36.05,18.17,17.83,16.5,19.77
239.4200345,27.2,12.53,33.92,21.53,27.67,13.85,19.25,17.27,15.63
66.8419025,24.27,11.21,26.76,18.43,24.25,11.1,16.39,16.72,12.36
36.2503035,28.88,16.76,34.03,15.6,28.79,19.15,15.1,13.24,19.76
45.7885565,17.98,9.47,19.77,17.14,18.37,9.95,16.07,15.59,10.41
55.3762305,33.17,18.3,41.65,21.08,36.85,22.43,20.68,16.79,22.98
102.1284965,27.07,14.88,32.1,12.28,29.41,17.14,12.13,10.35,17.65
55.9692825,28.68,14.87,33.59,8.36,32.15,17.16,8.31,7.14,17.42
3.5336015,4.17,2.38,4.21,4.95,4.16,2.41,4.9,4.9,2.41
20.905083,13.79,8.44,14.73,17.99,14.67,9.02,17.93,16.84,9.02
75.021078,33,16.47,41.48,32.13,37.32,18.89,28.75,25.56,20.71
236.8501425,69.73,47.97,98.33,36.1,87.2,67.03,36.1,25.6,67.64
263.710456,47.08,21.19,65.43,35.8,62.08,29.27,35.44,25.76,29.45
248.8594455,54.02,28.17,69.34,33.94,64.37,35.39,33.33,26.44,36.16
108.380253,57.91,25.27,82.16,71.92,75.18,33.75,66.19,50.69,35.86
55.054994,48.42,22.53,61.63,63.03,56.72,27.12,58.09,49.51,28.68
214.9566395,62,32.37,85.53,68.44,77.73,43.88,64.56,49.61,44.65
160.5441185,39.77,18.62,47.94,32.57,47.45,22.3,32.43,27.02,22.45
91.2558765,52.28,23.03,64.72,55.93,59.07,26.55,51.61,45.17,28.51
53.37468,53.88,30.44,73.47,39.2,65.98,40.14,38.14,28.75,41.5
223.3087885,63.36,40.2,81.01,85,74.31,49.96,77.06,66.47,51.41
138.4529315,48.09,27.45,61.73,28.84,54.19,33.93,28.18,22.46,35.24
159.9016455,53.76,26.75,76.53,54.89,66.56,36.51,50.81,38.56,38.08
146.137897,40.52,20.99,50.12,40.7,45.89,24.51,37.43,32.91,25.96
304.9028595,63.79,39.78,81.65,85.65,72.68,47.9,75.41,66.92,50.92
74.0573685,36.94,18.56,43.8,60.32,39.44,19.95,55.04,50.87,22.01
334.3577755,57.33,27.3,81.42,74.62,73.03,38.1,67.82,52.54,38.78
171.1202125,52.41,26.44,69.34,51.08,61.17,32.31,46.1,38.61,34.99
145.1247665,52.3,23.6,70.26,39.38,64.64,31.13,38.49,29.31,31.71
91.330008,57.08,29.69,79.34,48.87,72.92,40.87,48.13,35.16,41.27
164.720193,56.08,21.12,79.01,52.81,67.03,25.35,46.07,37.49,29.76
79.765494,29.88,16.69,35.13,38.11,33.84,19.53,36.7,32.42,19.61
72.6241595,31.66,11.57,37.16,20.58,36.06,12.73,19.63,17.53,13.58
59.848831,40.43,21.92,51.89,24.61,51.26,28.13,24.61,19.17,28.13
1.927419,2.24,0.93,2.25,4.13,2.25,0.93,4.09,4.1,0.93
15.6911675,19.52,11.76,22.21,12.14,19.62,12.54,11.45,10.67,13.37
89.6744045,31.05,15.96,35.97,35.74,33.19,17.04,32.96,30.86,18.49
96.025003,48.28,20.47,65.78,38.03,57.25,24.12,33.13,27.91,27.89
34.2734635,31.95,10.88,36.93,22.97,34.23,10.98,20.99,19.87,12.57
60.886672,44.35,22.63,55.21,44.46,52.77,27.75,43.13,35.71,28.17
34.742963,19.57,9.61,21.01,23.05,20.44,10.05,22.47,21.46,10.32
65.3098515,29.3,18.01,33.29,14.43,32.17,20.13,14.15,12.7,20.46
84.460489,41.87,17.66,56.05,44.79,47.6,21.21,39.62,33.46,23.64
85.399488,37.75,19.74,47.69,19.23,44.18,23.84,18.14,15.22,24.94
68.299822,41.08,22.15,52.89,23.74,48.04,28.21,23.51,18.44,28.52
64.0743265,36.71,19.67,48.3,15.01,45.28,25.73,15.01,11.41,25.88
24.463395,26.8,14.04,30,31.9,29.36,15.47,31.19,28.51,15.71
118.8822155,50.68,23.82,71.31,47.91,65.42,32.81,45.32,34.05,33.51
110.3323825,51.65,27.49,70.86,8.42,61.14,35.12,8.42,6.14,37.72
60.4665935,42.83,21.97,56.95,22.92,56.4,29.21,22.92,17.23,29.21
32.6919915,29.93,16.97,33.35,22.51,33.11,18.91,22.44,20.2,18.91
26.539077,20.42,9.24,21.91,25.17,20.47,8.89,23.61,23.45,9.91
19.521295,20.94,8.88,22.02,31.32,21.43,8.98,30.66,29.79,9.33
113.6435895,53.35,31.88,71.05,26.75,64.84,41.97,26.55,20.09,42.45
65.7546405,41.58,26.27,53.27,20.96,51.25,33.67,20.96,16.35,33.67
135.2899875,51.18,31.08,66.12,19.04,62.78,39.9,19.04,14.74,40.15
112.9022745,28.52,18.56,32.83,7.41,30.81,20.82,7.41,6.43,21.37
56.1175455,30.42,16.23,39.06,9.98,35.85,19.7,9.76,7.77,20.85
68.8681635,43.77,23.94,57.02,17.87,52.47,30.78,17.45,13.71,31.19
108.2072795,58.04,32.79,75.82,27.81,72.53,42.48,27.64,21.29,42.84
37.955328,23.09,13.86,25.78,30.39,25.7,15.44,30.03,27.22,15.48
68.596348,31.1,14.84,36.31,26.13,35.58,17.28,25.84,22.39,17.32
42.156113,27.04,13.97,30.29,12.86,27.33,14.36,12.06,11.49,15.65
62.517565,32.91,18.66,37.3,42.57,35.52,20.36,40.73,37.57,21.14
3.6324435,29.27,16.48,37.21,8.68,35.24,20.56,8.68,6.83,20.95
53.770048,38.14,20.19,47.68,14.04,44.37,24.35,13.85,11.23,25.24
242.6818205,66.2,30.32,100.67,61.22,82.28,41.2,53.89,40.26,46.1
159.9510665,30.94,15.04,35.48,31.93,32.09,16.2,29.27,27.84,17.25
110.4806455,50.01,30.89,64.05,16.89,55.63,37.15,16.89,13.19,39.57
116.287613,51.31,21.29,67.28,38.83,62.7,26.18,36.71,29.61,27.91
141.9124015,44.45,23.87,54.16,64.54,51.43,28,60.65,52.97,29.09
154.341783,57.28,29.39,83.42,47.32,62.55,36.45,39.84,32.49,42.8
155.7008605,50.99,29.91,63.73,63.73,58.96,36.89,58.96,50.99,37.38
195.3365025,39.56,23.98,49.96,50.63,44.46,29.32,45.06,40.09,30.28
147.521685,52.03,37.64,65.15,29.2,60.21,46.82,29.2,23.32,47.14
61.8503815,34.87,23.85,44.32,27.58,39.94,30.02,27.37,21.7,30.31
98.1253955,41.03,21.55,47.95,52.15,44.83,23.8,48.76,44.62,25.19
222.0732635,66.17,28.58,90.28,79.84,80.6,36.53,71.94,58.52,38.99
25.600078,32.25,20.61,38.11,43.78,37.38,24.35,42.6,37.04,24.35
111.9138545,53.82,32.54,72.27,54.39,63.61,42.43,50.45,40.51,43.7
108.6026475,51.77,28.06,72.63,32.87,66.96,39.21,32.8,23.43,39.37
45.5908725,29.67,15.19,37.16,8.15,34.57,18.75,8.15,6.51,19.02
196.1766595,66.24,41.18,93.79,34.77,83.04,58.08,34.77,24.55,58.32
104.426573,46.64,27.08,62.31,20.43,57.03,35.23,20.43,15.29,36.17
138.428221,48.98,23.49,63.79,37.75,58.71,29.93,36.46,28.99,30.6
152.4390745,49.55,25.25,64.97,40.18,58.81,30.94,37.1,30.64,33.11
23.672659,28.81,11.35,33.64,30,33.28,13.18,29.86,25.7,13.25
56.8588605,21.57,11.48,24.68,8.04,23.4,13.13,8.04,7.02,13.13
68.003296,43.18,26.77,60.29,9.13,52.88,34.3,9.13,6.54,37.37
195.4847655,61.38,35.99,77.5,34.48,72.13,45.36,34.41,27.31,45.44
117.671401,40.61,22.08,49.41,17.5,45.9,26.67,17.5,14.38,26.87
59.206358,43.76,21.92,58.89,36.31,57.34,29.39,36.09,26.98,29.5
80.457388,51.15,27.48,69.7,68.92,65.06,36.27,64.28,50.57,37.45
130.026651,48.14,23.93,63.8,30,61.33,31.33,29.69,22.63,31.71
73.3160535,42.11,20.52,50.99,60.04,49.78,24.5,58.19,49.58,24.85
55.0302835,30.56,14.2,35.85,37.29,32.29,15,33.65,31.79,16.67
79.024179,31.35,16.06,36.37,10.16,29.71,16.66,9.79,8.76,18.64
119.4258465,31.07,13,36.64,32.02,32.88,14.13,28.92,27.15,15.33
86.338487,38.07,22.35,48.18,50.63,42.43,26.72,44.75,40.01,28.29
169.662293,53.46,24.82,75.43,67.89,68.71,33.51,62.81,48.11,35.02
45.1955045,30.64,15.09,35.52,33.95,34.13,17.25,32.7,29.29,17.5
84.213384,37.21,19.09,46.44,54.07,41.76,22.17,48.54,43.33,23.82
47.6171335,29.94,12.64,37.1,32.91,34.91,14.47,30.93,26.56,15.67
38.7707745,23.91,9.4,26.91,21.8,25.19,9.54,20.39,19.38,10.58
42.0325605,24.12,12.01,29.39,18.75,26.9,14.24,18.01,15.39,14.63
77.689812,33.22,14.68,43.34,30.08,39.64,18.46,27.91,23.06,19.15
31.481177,31.66,17.31,42.36,20.61,37.85,20.9,18.76,15.41,23.16
103.28989,42.26,27.72,56.73,59.87,54.63,37.13,57.41,44.6,37.21
117.1030595,41.19,23.16,47.62,36.7,47.48,26.78,36.7,31.74,26.78
83.6450425,31.97,19.76,38.41,12.73,35.69,23.43,12.73,10.59,23.74
12.9730125,27.45,14.91,34.38,28.48,31.51,17.36,25.95,22.74,18.68
94.838899,46.89,25.23,61.94,60.76,54.98,30.91,53.86,46,33.33
119.697662,44.03,22.81,56.08,55.73,50.87,27.79,50.52,43.75,29.06
73.14308,26.18,12.58,31.43,16.42,30.77,15.05,16.32,13.68,15.1
85.5724615,57.39,32.67,80.5,24.02,66.03,45.63,24.02,17.12,45.83
305.965411,53.09,33.6,68.98,40.15,58.97,41.79,38.89,30.9,43.65
104.1053365,53.96,32.51,72.76,23.44,67.41,43.34,23.38,17.38,43.84
74.2550525,45.96,29.03,58.29,9.14,55.24,36.09,9.14,7.21,36.82
178.5333625,63.28,31.71,85.18,67.42,77.61,41.38,62.46,50.09,42.68
119.3270045,58.18,31.52,77.63,70.39,69.11,40.36,63.04,52.75,42.06
232.3034105,63.75,38.75,98.7,16.64,79.09,57.8,16.64,10.75,60
56.6117555,53.42,30.52,74.21,12.4,63.85,39.87,12.4,8.93,42.4
242.2864525,57.97,34.16,74.79,20.18,62.34,41.61,19.77,15.64,44.07
6.375309,9.49,4.6,9.96,17.97,9.66,4.68,17.67,17.12,4.83
