STBIOMSha,Elev_mode,Elev_P01,Elev_P10,Elev_P30,Elev_P60,Elev_stddev,Elev_kurtosis,Elev_MAD_median,Elev_MAD_mode,Elev_L3,Elev_L4,Elev_LCV,Elev_Lskewness,Elev_Lkurtosis,Elev_ave,Elev_variance,Elev_CV,Elev_IQ,Elev_skewness,Elev_AAD,Elev_L2,Elev_P05,Elev_P20,Elev_P25,Elev_P40,Elev_P50,Elev_P70,Elev_P75,Elev_P80,Elev_P90,Elev_P95,Elev_P99
26.1189985,6.84,2.23,3.52,5.14,7.26,3.6,8.97,1.71,1.75,0.41,0.41,0.24,0.23,0.23,7.06,12.97,0.5,3.4,2.09,2.41,1.76,2.9,4.37,4.78,5.9,6.64,7.83,8.19,8.76,10.09,12.45,21.73
230.7713595,5.34,2.33,4.16,6.44,13.06,7.47,2.04,4.5,4.08,0.79,0.04,0.34,0.19,0.01,12.1,55.85,0.61,11.76,0.61,6.46,4.17,3.13,5.56,5.93,7.59,9.43,15.34,17.69,20.49,24.54,25.76,26.9
206.9504375,14.59,3.06,5.15,9.18,14.63,5.57,2.22,4.68,4.38,0.1,0.14,0.25,0.03,0.04,12.72,31.07,0.43,9.35,0.17,4.72,3.19,3.99,7.31,7.99,10.64,12.44,16.26,17.35,18.02,19.45,22.37,25.07
60.0712255,6.55,2.8,4.27,6.35,7.89,2.46,3.37,1.63,1.6,0.08,0.19,0.18,0.05,0.14,7.56,6.05,0.32,3.15,0.42,1.91,1.37,3.51,5.52,6.02,6.89,7.38,8.77,9.17,9.54,10.72,11.53,13.82
233.316541,18.48,2.97,8.18,12.62,16.27,4.64,2.78,3.33,3.7,-0.22,0.29,0.17,-0.08,0.11,14.71,21.55,0.31,6.69,-0.4,3.71,2.61,6.08,10.74,11.65,14.22,15.11,17.54,18.35,18.7,20.26,21.6,24.08
379.800385,5.55,2.72,4.47,5.98,13.36,6.4,1.69,4.67,3.72,0.51,-0.15,0.31,0.14,-0.04,11.37,40.97,0.56,11.31,0.4,5.79,3.61,3.75,5.37,5.69,6.97,9.27,16.07,17,18.45,20.87,22.15,23.61
94.6659255,10.53,2.4,4.23,7.45,11.06,3.66,2.11,2.9,2.97,-0.12,0.1,0.21,-0.05,0.05,9.71,13.44,0.37,5.33,-0.21,3.1,2.1,3.3,6.23,7.06,8.73,10.35,11.91,12.39,13.26,14.43,15.32,16.33
100.8435505,14.92,2.45,5.19,9.39,12.99,3.78,2.41,2.64,2.89,-0.34,0.13,0.19,-0.16,0.06,11.19,14.36,0.33,5.43,-0.61,3.13,2.13,3.89,7.56,8.7,11,12.03,13.76,14.14,14.69,15.52,15.99,16.95
60.1206465,13.82,2.44,4.54,8.86,12.81,4.45,2.29,2.88,3.2,-0.13,0.2,0.22,-0.05,0.08,11.2,19.89,0.39,6.49,-0.18,3.68,2.54,3.18,7.19,7.76,10.42,11.84,13.88,14.25,14.67,16.78,18.31,19.81
177.1495745,11.28,2.59,6.58,10.77,14.98,5.08,2.42,3.48,3.96,-0.06,0.26,0.21,-0.02,0.09,13.44,25.87,0.37,6.92,-0.13,4.16,2.9,4.28,9.23,10.07,11.9,13.44,16.18,17,18.33,20.29,21.37,23.25
245.4493965,18.77,5.36,10.46,14.44,17.98,4.05,3.08,2.76,2.72,-0.26,0.22,0.13,-0.11,0.09,16.33,16.46,0.24,5.65,-0.6,3.3,2.27,9.06,13.02,13.77,15.58,16.91,18.98,19.43,19.85,21.04,22.03,23.3
63.1353275,7.17,2.95,5.04,7.33,10.69,4.05,2.39,2.74,2.97,0.24,0.17,0.23,0.1,0.07,9.95,16.42,0.4,5.72,0.42,3.35,2.3,4.09,6.45,6.95,8.17,9.42,11.72,12.67,13.75,16.21,17.61,19.04
118.3880055,11.15,2.6,7.5,10,13.71,4.26,2.37,3.45,2.93,-0.06,0.15,0.19,-0.02,0.06,12.58,18.17,0.33,7.01,-0.18,3.53,2.43,4.93,8.82,9.18,11.28,12.58,15.28,16.19,16.89,18.21,18.95,20.39
218.5149515,16.06,3.17,6.79,11.79,16.21,4.79,2.7,3.11,3.03,-0.28,0.29,0.19,-0.1,0.1,14.05,22.99,0.34,6.34,-0.4,3.91,2.69,4.61,10.27,11.11,13.42,15.03,16.97,17.46,17.88,19.32,20.96,24.32
328.9214655,18.74,3.39,8.76,15.34,19.62,5.27,3.07,3.04,3.01,-0.61,0.32,0.16,-0.21,0.11,17.14,27.84,0.3,6.8,-0.89,4.23,2.89,5.68,13.3,14.23,17.01,18.6,20.59,21.03,21.51,22.78,23.69,24.77
107.342412,8.59,2.12,3.22,6.24,8.77,3.23,2.18,2.18,2.28,-0.000728,0.12,0.23,-0.000393,0.06,7.87,10.44,0.41,4.67,0.02,2.67,1.85,2.68,4.43,5.48,7,8.08,9.73,10.15,10.55,12.24,13.17,14.62
45.2943465,3.34,2.19,3.36,4.61,7.28,3.44,3.8,2.19,2.81,0.4,0.22,0.27,0.21,0.12,6.88,11.85,0.49,4.45,1.06,2.71,1.86,2.78,3.83,4.16,5.25,6.15,8.11,8.61,9.06,11.71,14.32,16.99
212.856247,10.06,4.36,6.86,10.1,14.34,4.56,2.29,3.54,3.66,0.09,0.15,0.2,0.03,0.06,12.98,20.86,0.35,7.06,0.17,3.83,2.61,6.32,8.64,9.31,11.31,13.06,15.56,16.37,17.21,18.82,20.96,23.43
169.909398,10.46,2.49,5.76,8.76,12.47,5.09,2.06,3.76,3.61,0.22,0.13,0.24,0.07,0.04,11.99,25.93,0.42,7.85,0.26,4.3,2.9,4.59,7.52,8.34,9.93,10.95,15.13,16.19,17.54,19.86,20.7,21.74
179.694756,21.22,2.41,6.91,11.64,18.78,6.25,2,5.51,5.58,-0.28,0.04,0.23,-0.08,0.01,15.56,39.16,0.4,10.72,-0.29,5.43,3.58,4.02,9.68,10.6,13.63,15.63,20.63,21.32,21.71,23.22,24.13,25.36
189.529535,10.72,2.32,3.54,6.48,11.64,5.78,2.39,4.45,4.5,0.39,0.17,0.3,0.11,0.05,10.65,33.46,0.54,8.84,0.49,4.77,3.28,2.93,4.8,5.59,8.23,10.39,13.28,14.43,15.44,19.36,21.28,24.29
249.378366,11.12,3.07,6.05,10.12,15.13,5.48,2.1,4.27,4.53,0.06,0.15,0.23,0.02,0.05,13.51,30.1,0.4,8.77,0.07,4.62,3.15,4.83,8.43,9.36,11.59,12.92,16.98,18.14,19.1,20.95,22.5,24.43
119.845925,5.09,2.18,3.71,5.99,10.79,4.59,2.12,3.79,3.94,0.2,0.07,0.27,0.07,0.02,9.46,21.12,0.48,7.78,0.31,3.93,2.63,2.97,4.95,5.43,7.39,9.04,12.33,13.22,13.75,15.81,17.35,19.81
143.2961895,5.52,2.51,4.19,6.29,11.79,5.74,1.94,4.66,4.47,0.34,0.02,0.3,0.1,0.008212,10.91,33.01,0.52,10.13,0.36,4.93,3.28,2.98,5.33,5.85,8.35,10,14.65,15.98,17.08,19.22,20.73,22.13
123.6266315,14.63,3.7,7.04,11.25,14.22,4.86,3.2,2.43,2.71,0.2,0.48,0.19,0.07,0.18,13.48,23.66,0.36,4.97,0.47,3.63,2.68,5.69,9.41,10.53,12.46,13.34,15,15.51,16.21,21.42,23.92,25.31
150.338682,14.01,2.27,3.81,8.61,15.21,6.49,1.84,5.25,5.36,-0.008008,0.03,0.28,-0.002137,0.009096,13,42.15,0.49,10.7,-0.00545,5.58,3.74,2.88,6.04,7.58,11.03,13.5,17.51,18.28,19.25,21.8,23.26,24.67
235.3675125,14.27,3.5,6.69,12.08,15.98,5.32,2.32,3.85,3.97,-0.14,0.25,0.2,-0.04,0.08,14.61,28.4,0.36,7.71,-0.18,4.31,3.04,5.43,9.72,10.89,13.77,14.75,17.86,18.6,19.5,21.42,22.89,25.14
93.208006,7.67,2.56,4.55,6.46,7.87,2,2.76,1.26,1.28,-0.05,0.15,0.15,-0.04,0.13,7.37,4.01,0.27,2.51,-0.22,1.57,1.13,3.88,5.67,6.15,7.09,7.55,8.36,8.67,9.02,9.96,10.73,11.44
84.114542,2.02,2.06,2.28,5.24,8.31,5.85,2.76,3.38,4.16,0.82,0.25,0.38,0.26,0.08,8.28,34.3,0.7,6.71,0.95,4.67,3.14,2.16,2.57,3.1,5.7,6.18,9.06,9.82,15.83,18.25,19.42,22.8
57.723728,9.71,2.61,5.39,7.97,10.64,3.35,2.51,2.4,2.44,0.009597,0.19,0.19,0.005013,0.1,9.74,11.27,0.34,4.93,0.02,2.7,1.91,4.09,6.73,7.15,8.97,9.77,11.48,12.08,12.77,14.32,15.39,16.81
341.0790315,11.66,2.49,5.76,12.16,15.93,4.66,3.19,2.83,4.55,-0.53,0.3,0.18,-0.2,0.11,13.85,21.74,0.33,5.61,-0.95,3.67,2.54,3.42,11.22,11.85,13.48,15,16.91,17.46,17.79,18.8,19.53,20.42
49.4457105,9.96,2.57,4.62,7.69,9.82,2.34,2.94,1.43,1.3,-0.25,0.13,0.15,-0.19,0.1,8.59,5.51,0.27,3.06,-0.83,1.89,1.29,3.9,6.91,7.27,8.47,9.18,10.16,10.34,10.55,11.08,11.44,12.01
156.219781,18.47,3.44,10.31,15.63,18.4,4.25,4.31,2.07,1.87,-0.57,0.4,0.13,-0.25,0.18,16.55,18.07,0.25,4.28,-1.24,3.22,2.24,7.62,13.53,15.14,16.95,17.71,18.97,19.42,19.77,20.61,21.53,23.1
284.3437235,22.25,9.24,14.09,17.97,21.36,3.84,3.82,2.18,1.77,-0.52,0.23,0.1,-0.25,0.11,19.45,14.8,0.19,5.23,-1.11,3.09,2.07,11.43,16.34,17.12,19.85,20.64,22.04,22.36,22.64,23.3,23.67,24.55
407.7973815,23.2,7.33,14.57,19.09,22.04,4.43,3.9,2.52,2.74,-0.35,0.4,0.11,-0.14,0.16,20.52,19.69,0.21,5.07,-0.83,3.38,2.42,11.77,17.39,18.43,20.2,21.07,23.1,23.5,24,25.39,26.79,28.62
89.0319315,9.69,2.11,3.22,7.22,10.07,5.29,2.24,2.93,3.34,0.37,0.23,0.29,0.12,0.07,10.23,27.99,0.51,7.41,0.47,4.3,2.98,2.54,6.06,6.84,8.08,9.2,12.03,14.26,15.62,18.77,19.96,21.07
150.981155,6.44,2.6,5.87,9.22,14.85,5.71,1.96,4.64,6.52,0.08,0.08,0.25,0.02,0.02,13.11,32.63,0.43,9.49,0.09,4.87,3.29,4.31,7.18,7.99,11.16,12.97,16.88,17.48,18.69,21.39,22.57,23.88
140.009693,11.99,2.41,5.57,8.74,12.77,3.91,2.2,3.06,3.07,-0.2,0.11,0.19,-0.09,0.05,11.26,15.36,0.34,6.08,-0.35,3.3,2.23,4.57,7.23,8.15,11.08,12.03,13.78,14.24,14.88,16.2,16.84,17.87
292.3499255,18.56,5.17,11.22,15.44,18.94,4.32,3.36,2.79,2.62,-0.36,0.26,0.13,-0.15,0.11,17.19,18.68,0.25,5.78,-0.76,3.45,2.4,8.96,13.45,14.63,16.83,17.88,19.96,20.42,20.91,22.08,22.87,24.67
59.848831,4.76,2.42,3.54,5.45,8.85,6.17,2.64,3.17,2.8,0.86,0.24,0.34,0.25,0.07,9.78,38.18,0.63,8.19,0.91,5.13,3.36,2.87,4.69,5.04,6.5,7.57,11.89,13.24,15.59,20.04,22.2,24.75
175.691655,17.65,3.09,6.51,10.89,16.04,5.56,2.26,4.1,4.67,-0.06,0.22,0.22,-0.01,0.07,14.21,30.92,0.39,8.1,-0.06,4.62,3.18,4.75,9.26,10.09,12.69,14.38,17.56,18.19,19.13,21.62,23.41,25.43
98.446632,3.2,2.18,3.46,8.44,14.73,6.38,2.06,4.9,8.98,0.12,0.14,0.29,0.03,0.03,12.51,40.75,0.5,9.77,0.14,5.41,3.67,2.87,5.98,7.4,10.43,12.19,16.17,17.18,18.45,21.31,23.18,25.48
67.7809015,7.1,2.09,3.71,6.48,8.59,3.14,2.79,1.93,2.1,0.07,0.22,0.22,0.04,0.12,8.05,9.87,0.39,4.07,0.25,2.48,1.77,2.82,5.4,6.03,7.24,7.84,9.4,10.1,10.66,12.46,13.62,15.43
152.018996,18.35,2.09,7.8,13.13,18.09,5.71,2.71,3.79,4.25,-0.24,0.33,0.2,-0.07,0.1,16,32.71,0.35,7.57,-0.39,4.65,3.23,5,11.27,12.44,14.82,16.54,19.2,20.01,20.86,23.32,25.02,26.07
193.6067675,17.71,6.78,12.48,15.01,17.54,3.26,3.84,2.26,2.24,-0.1,0.23,0.1,-0.05,0.12,16.59,10.65,0.19,4.41,-0.51,2.56,1.81,11.52,13.96,14.35,16.01,16.86,18.34,18.77,19.39,20.57,21.55,23.16
136.352539,11.86,2.75,7.05,11.05,13.59,3.61,2.98,2.23,2.49,-0.24,0.25,0.16,-0.12,0.12,12.3,13.05,0.29,4.51,-0.58,2.85,2.02,5.3,9.55,10.4,11.91,12.77,14.41,14.91,15.42,16.62,17.4,18.75
107.9601745,14.55,3.21,5.26,10.1,15.19,5.69,2.2,4.27,4.3,-0.05,0.26,0.23,-0.01,0.08,13.8,32.42,0.41,8.37,-0.04,4.6,3.25,4.58,8.31,9.43,13.44,14.44,16.43,17.81,18.7,21.89,22.89,25.04
74.6504205,4.8,2.3,3.58,5.97,17.45,7.16,1.36,7.01,9.73,-0.09,-0.4,0.31,-0.02,-0.09,12.85,51.39,0.55,13.98,-0.08,6.67,4.05,3.05,4.87,5.34,8.14,14.54,18.79,19.32,20.25,21.79,22.34,23.5
170.057661,20.44,4.54,7.23,12.17,18.37,5.17,1.99,3.51,3.65,-0.5,-0.00403,0.19,-0.17,-0.001383,15.26,26.79,0.33,8.92,-0.55,4.49,2.91,5.93,9.38,10.94,14.62,16.79,19.38,19.86,20.18,20.72,21.32,22.38
38.597801,8.17,2.57,4.72,6.49,9.23,4.64,3.26,2.38,2.28,0.61,0.34,0.26,0.24,0.13,9.4,21.58,0.49,4.77,1.05,3.58,2.49,4.07,5.58,6,7.26,8.35,10.2,10.77,11.84,17.73,19.36,21.38
67.607928,3,2.09,2.78,4.23,8.23,4.22,2.14,3.38,4.1,0.36,0.04,0.31,0.15,0.01,7.62,17.85,0.55,6.68,0.53,3.54,2.39,2.41,3.28,3.72,5.61,7.11,9.44,10.4,11.6,14.43,15.5,16.53
145.594266,20.07,3.43,7.36,12.15,17.12,5.05,2.27,3.91,4.36,-0.36,0.11,0.19,-0.12,0.03,14.84,25.56,0.34,8.05,-0.49,4.29,2.87,5.4,10,11.29,13.6,15.71,18.64,19.35,19.82,20.55,21.46,22.68
231.0678855,23.02,2.8,7.27,14.18,20.09,6.3,2.24,4.88,5.13,-0.54,0.11,0.21,-0.15,0.03,16.9,39.73,0.37,10.46,-0.55,5.34,3.56,4.62,10.88,12.02,15.64,17.88,21.61,22.49,23.07,24.12,24.81,25.68
35.2618835,7.05,2.35,4.46,7.03,9.86,3.16,2,2.61,2.71,-0.03,0.05,0.2,-0.01,0.03,8.85,10.04,0.35,5.19,-0.07,2.71,1.82,3.81,5.77,6.36,7.75,9.09,10.97,11.56,12.12,13.05,13.6,14.7
38.400117,2.74,2.09,2.76,4.01,7.15,3.99,2.9,2.7,3.29,0.48,0.15,0.31,0.22,0.07,6.98,15.99,0.57,5.82,0.88,3.26,2.2,2.39,3.28,3.66,4.87,6.04,8.61,9.48,10.25,13.01,16,16.96
40.426378,7.27,2.15,3.08,5.07,7.63,3.02,2.35,2.12,2.24,0.14,0.12,0.24,0.08,0.07,7.03,9.13,0.42,4.29,0.36,2.47,1.72,2.66,4.08,4.63,6.06,6.87,8.42,8.92,9.59,11.59,12.65,13.71
112.7045905,16.27,4.79,9.48,12.52,16.14,3.6,2.83,2.41,2.26,-0.31,0.14,0.14,-0.15,0.07,14.31,12.96,0.25,5.54,-0.68,2.99,2.01,7.17,10.88,11.57,13.86,15.19,16.73,17.11,17.5,18.38,18.95,19.92
51.1754455,4.68,2.14,2.99,4.62,6.91,4.92,4.76,2.13,1.95,0.83,0.49,0.33,0.33,0.2,7.49,24.2,0.65,4.33,1.56,3.57,2.48,2.51,3.81,4.22,5.32,6.1,7.99,8.55,9.31,15.82,20.13,22.13
35.4101465,10.66,2.07,4.25,6.8,9.77,3.04,2.36,2.2,2.5,-0.07,0.13,0.2,-0.04,0.08,8.55,9.26,0.35,4.37,-0.18,2.52,1.73,2.96,5.98,6.4,7.73,8.66,10.5,10.77,11.21,12.36,13.36,14.53
45.7885565,6.78,2.11,3.05,5.68,7.94,3,2.66,2.12,2.09,0.08,0.16,0.23,0.04,0.09,7.21,9,0.41,4.21,0.3,2.41,1.7,2.56,4.4,5.01,6.45,7.09,8.65,9.22,9.69,10.93,12.68,14.72
52.040313,5.26,2.15,3.16,4.48,6.58,3.03,3.6,1.76,1.69,0.35,0.21,0.25,0.21,0.13,6.43,9.18,0.47,3.66,1.02,2.38,1.64,2.65,3.91,4.22,5.1,5.67,7.43,7.88,8.52,11.03,12.93,15
48.383159,4.1,2.19,3.25,4.83,9.07,4.53,2.09,3.28,2.92,0.41,0.03,0.3,0.16,0.01,8.29,20.57,0.54,7.48,0.54,3.92,2.56,2.7,3.99,4.33,5.66,7.03,10.92,11.81,12.68,15.31,16.77,17.98
73.0689485,12.6,2.36,4.7,8.86,12.4,3.82,2.32,2.71,2.67,-0.26,0.13,0.2,-0.12,0.06,10.68,14.66,0.35,5.4,-0.48,3.2,2.17,3.34,7.56,8.43,9.76,11.33,13.34,13.83,14.27,15.21,15.83,17.04
52.0650235,6.55,2.43,4.08,5.85,7.7,3.22,3.52,1.62,1.64,0.31,0.31,0.22,0.18,0.18,7.6,10.39,0.42,3.25,0.93,2.41,1.74,3.04,5.16,5.55,6.5,7.01,8.39,8.8,9.31,13.57,14.59,16.23
19.6942685,2.84,2.09,2.65,3.35,4.95,1.74,2.47,1.35,1.61,0.14,0.05,0.21,0.14,0.05,4.66,3.05,0.37,2.76,0.57,1.45,0.98,2.41,2.99,3.15,3.85,4.45,5.56,5.92,6.21,7.29,7.97,8.96
59.700568,7.55,2.2,3.33,6.44,9.99,3.81,2.09,2.84,3.05,0.03,0.11,0.24,0.01,0.05,8.83,14.55,0.43,5.59,0.07,3.21,2.19,2.77,5.25,6.05,7.64,8.73,11.06,11.65,12.37,14.16,15.35,16.26
37.06575,7.6,2.39,3.91,5.5,7.68,2.47,2.26,1.92,1.95,0.06,0.09,0.2,0.04,0.06,7.07,6.13,0.34,3.85,0.2,2.06,1.41,3.36,4.72,5.09,6.16,7,8.43,8.94,9.37,10.6,11.4,12.28
111.296092,11.11,2.47,6.09,8.26,10.65,2.85,2.58,2.03,2.13,-0.06,0.14,0.16,-0.03,0.09,9.73,8.17,0.29,4.16,-0.21,2.33,1.62,5.01,7.08,7.63,9.09,9.88,11.42,11.8,12.24,13.43,14.35,15.23
60.0218045,8.11,4.12,8.19,9.69,12.27,2.93,2.91,2.18,3.67,-0.09,0.15,0.14,-0.05,0.09,11.41,8.61,0.25,4.31,-0.4,2.38,1.65,5.88,9.03,9.35,10.76,11.63,13.21,13.67,14.15,14.98,15.88,16.7
48.6055535,5.39,2.13,2.82,4.32,6.44,4.33,4.8,1.95,1.98,0.71,0.41,0.31,0.32,0.18,6.9,18.8,0.62,4,1.57,3.17,2.19,2.53,3.62,4.04,4.96,5.59,7.53,8.05,9.14,12.7,18.36,19.19
116.386455,11.86,4.65,8.4,10.61,12.26,2.42,3.58,1.51,1.51,-0.11,0.19,0.11,-0.08,0.14,11.62,5.9,0.2,3.03,-0.57,1.87,1.34,7.27,9.89,10.28,11.26,11.79,12.93,13.32,13.74,14.57,15.19,16.42
85.3747775,9,5.44,6.88,8.25,9.73,2.04,2.78,1.4,1.39,0.05,0.13,0.12,0.04,0.11,9.37,4.17,0.21,2.78,0.16,1.63,1.15,6.33,7.58,7.92,8.78,9.19,10.35,10.69,11.12,12.27,13.05,14.07
282.144489,17.11,4.65,10.09,15.27,17.7,4.11,3.49,2.16,2.2,-0.41,0.37,0.13,-0.18,0.16,16.18,16.93,0.25,4.97,-0.86,3.17,2.24,7.97,13.09,14.05,16.3,17.16,18.38,19.02,19.38,20.45,21.58,23.68
93.208006,8.6,2.52,4.37,6.81,9.4,2.85,2.52,2.08,2.07,-0.05,0.12,0.19,-0.03,0.07,8.4,8.13,0.33,4.15,-0.07,2.35,1.62,3.54,5.95,6.52,7.56,8.64,10.19,10.67,11.02,11.83,12.49,14.3
99.039684,5.57,2.13,3.56,5.37,8.6,5.95,2.28,3.08,2.58,0.79,0.14,0.34,0.24,0.04,9.43,35.41,0.63,8.72,0.79,5.06,3.26,2.77,4.32,4.91,6.06,7.01,12.26,13.63,15.85,19.4,20.97,22.05
75.1940515,10.03,4.19,6.01,7.82,9.93,2.18,2.31,1.73,1.55,-0.09,0.08,0.13,-0.07,0.07,9.15,4.78,0.23,3.42,-0.3,1.8,1.24,5.41,7.08,7.43,8.91,9.4,10.48,10.85,11.27,11.89,12.28,13.06
72.994817,9.68,2.57,4.56,6.9,9.43,3.36,3.32,2.03,2.18,0.15,0.27,0.21,0.08,0.14,8.72,11.33,0.38,4.06,0.57,2.62,1.86,3.55,5.9,6.46,7.75,8.52,10.14,10.52,11.15,12.31,16.18,17.53
50.9777615,9.21,2.98,5.23,7.61,10.52,3.66,2.36,2.49,2.38,0.13,0.17,0.21,0.06,0.08,9.85,13.44,0.37,5.31,0.26,3.01,2.09,4.1,6.71,7.26,8.6,9.44,11.54,12.57,13.57,15.02,16.09,17.89
71.8334235,10.74,2.81,4.88,9.18,11.11,3.08,2.74,1.8,1.78,-0.24,0.21,0.17,-0.14,0.12,10.05,9.52,0.3,3.63,-0.62,2.42,1.72,3.98,7.62,8.53,9.9,10.61,11.7,12.16,12.72,13.79,14.46,15.36
96.7910285,11.4,2.13,4.13,9.05,14.31,5.77,1.98,4.6,4.98,-0.01,0.1,0.27,-0.005356,0.03,12.28,33.38,0.47,9.36,-0.008148,4.88,3.32,3.26,5.95,7.33,10.78,12.35,15.99,16.69,17.8,20.04,21.13,23.35
98.5207635,6.41,2.42,4.06,6.6,10.74,6.77,1.96,4.23,3.52,0.68,0.04,0.33,0.18,0.01,11.38,45.9,0.59,11.75,0.59,5.84,3.78,3.02,5.41,6,7.4,9.23,16.09,17.75,19.1,22.02,23.68,24.77
141.9124015,7.48,2.11,3.62,7.03,12.81,6.55,2.16,5.05,4.54,0.44,0.12,0.32,0.11,0.03,11.59,43,0.56,10.8,0.44,5.58,3.73,2.64,5.26,6.05,8.35,10.4,15.27,16.85,17.58,21.68,24.15,25.65
77.689812,9.49,2.95,5.74,9.39,12.38,6.46,2.69,3.13,3.19,0.69,0.44,0.27,0.19,0.12,12.88,41.74,0.5,6.72,0.79,5.08,3.53,4.2,7.91,8.68,10.22,11.18,14.09,15.4,18.96,24.29,25.71,27.52
101.2389185,11.66,2.73,6.25,8.79,11.91,4.1,2.63,2.82,2.97,0.13,0.26,0.2,0.05,0.11,11.32,16.88,0.36,5.79,0.23,3.28,2.32,5.12,7.91,8.27,10.09,11.03,13.15,14.07,14.72,17.43,18.86,20.45
197.5604475,14.93,3.18,8.46,11.66,14.5,3.67,3.4,2.11,2.45,-0.05,0.33,0.15,-0.02,0.16,13.4,13.52,0.27,4.34,-0.14,2.84,2.04,7.2,10.52,11.08,12.68,13.65,15.09,15.42,15.97,17.7,20.02,22.08
349.3323385,20.1,5.27,9.8,15.34,20.67,5.76,2.28,4.33,4.11,-0.38,0.17,0.17,-0.11,0.05,18.46,33.21,0.31,9.01,-0.45,4.82,3.27,7.88,12.96,14.24,17.64,19.52,22.63,23.26,23.88,25.11,26.17,28.01
216.5381115,22.26,5.79,10.31,15.51,19.94,5.47,2.34,4.03,4.51,-0.19,0.23,0.17,-0.06,0.07,18.01,29.92,0.3,8.3,-0.27,4.52,3.12,8.38,12.81,13.86,16.95,18.37,21.59,22.17,22.69,25.26,26.47,27.95
123.700763,9.66,2.25,5.54,9.79,15.6,6.46,2.17,4.84,5.48,0.12,0.23,0.26,0.03,0.06,13.83,41.74,0.46,9.46,0.12,5.41,3.7,2.77,7.87,8.97,11.73,13.31,17.26,18.44,20.12,23.26,24.78,26.96
616.1563175,26.76,6.47,13.92,20.7,25.07,5.65,3.77,3.36,3.38,-0.69,0.36,0.13,-0.22,0.12,22.41,31.92,0.25,6.88,-1.07,4.43,3.06,10.07,17.98,19.92,22.17,23.61,26.36,26.8,27.23,28.28,29.01,30.16
64.346142,7.05,2.2,4.23,7.34,10.39,4.55,3.78,2.64,3.19,0.28,0.38,0.25,0.11,0.15,9.86,20.71,0.46,5.46,0.77,3.48,2.49,2.97,6.1,7.01,8.58,9.33,11.68,12.47,13.15,14.59,19.13,22.93
184.883961,23.07,4.38,12.27,17.46,22.48,5.25,3.59,3.39,2.87,-0.65,0.31,0.14,-0.22,0.11,19.78,27.63,0.26,6.62,-1.04,4.18,2.85,8.47,16.27,17.12,19.53,20.82,23.32,23.75,24.27,25.21,25.95,26.65
88.3400375,7.8,3.44,5.53,7.17,8.97,5.49,6.7,1.61,1.66,0.99,0.79,0.25,0.39,0.31,9.73,30.24,0.56,3.18,2.08,3.52,2.5,4.65,6.41,6.77,7.73,8.24,9.64,9.95,10.41,19,24.74,28.92
64.6179575,9.53,2.24,3.75,6.81,9.96,3.79,2.25,2.62,2.64,0.03,0.17,0.24,0.01,0.08,9.02,14.43,0.42,5.43,0.1,3.09,2.17,2.83,5.09,5.93,8.31,9.36,10.71,11.36,12.03,14.61,15.52,16.82
108.9485945,8.17,2.75,4.43,6.31,9.06,4.21,2.02,3,2.96,0.31,0.07,0.25,0.13,0.03,9.25,17.75,0.45,6.73,0.47,3.58,2.38,3.54,5.31,5.8,7.5,8.21,11.53,12.53,14.28,15.69,16.58,17.76
65.482825,10.12,2.38,3.77,6.17,9.19,3.48,2.14,2.65,3.04,0.09,0.1,0.23,0.04,0.05,8.39,12.14,0.41,5.35,0.19,2.91,2,2.93,5.1,5.6,7.18,8.17,10.31,10.95,11.77,13.58,14.2,15.49
62.7399595,2.53,2.16,2.7,4.11,6.04,2.66,2.35,1.95,2.89,0.22,0.08,0.25,0.15,0.05,5.91,7.08,0.45,3.97,0.58,2.21,1.5,2.44,3.42,3.74,4.62,5.43,7.18,7.72,8.3,10.08,11.01,11.94
79.2959945,14.3,2.68,5.24,8.66,12.43,4.15,2.3,3.22,3.74,-0.06,0.15,0.21,-0.02,0.06,11,17.25,0.37,6.47,-0.07,3.46,2.38,3.92,7.1,7.91,9.93,11.08,13.78,14.38,14.71,16.14,17.47,18.9
281.5267265,34.48,2.43,4.07,7.79,29.87,12.39,1.46,7.19,7.61,-1,-0.67,0.31,-0.14,-0.09,21.62,153.57,0.57,26.37,-0.43,11.25,6.82,3.34,5.51,6.31,22.04,26.87,32.15,32.68,33.22,34.7,35.4,36.11
69.1894,5.4,2.63,3.82,5.13,6.74,2.13,2.8,1.5,1.42,0.13,0.11,0.18,0.1,0.09,6.43,4.56,0.33,3.04,0.52,1.72,1.2,3.46,4.46,4.74,5.67,6.17,7.41,7.78,8.21,9.46,10.36,12.06
104.9949145,6.73,2.47,3.53,5.49,10.04,4.67,1.91,3.71,3.22,0.3,0.006254,0.29,0.11,0.002344,9.19,21.81,0.5,7.81,0.39,4.03,2.66,3.07,4.58,5.06,6.81,8.41,11.8,12.86,14.19,16.32,17.23,18.35
72.253502,4.25,2.08,2.52,3.76,5.04,1.5,2.1,1.11,1.22,0.02,0.04,0.18,0.02,0.04,4.61,2.27,0.32,2.28,0.13,1.26,0.86,2.32,3.04,3.38,4.16,4.62,5.48,5.67,5.98,6.66,7.09,7.74
64.692089,7.64,2.56,4.04,5.96,7.63,2.49,2.96,1.5,1.66,0.1,0.19,0.19,0.07,0.14,7.23,6.23,0.34,3.04,0.4,1.93,1.4,3.19,5.16,5.5,6.61,7.08,8.15,8.53,9.27,10.6,12.03,13.35
