"STBIOMSha","Elev_ave","Elev_mode","Elev_stddev","Elev_variance","Elev_CV","Elev_IQ","Elev_skewness","Elev_kurtosis","Elev_AAD","Elev_MAD_median","Elev_MAD_mode","Elev_L2","Elev_L3","Elev_L4","Elev_LCV","Elev_Lskewness","Elev_Lkurtosis","Elev_P01","Elev_P05","Elev_P10","Elev_P20","Elev_P25","Elev_P30","Elev_P40","Elev_P50","Elev_P60","Elev_P70","Elev_P75","Elev_P80","Elev_P90","Elev_P95","Elev_P99","Pct_first_returns_above_ht","Pct_all_returns_above_ht","all_returns_above_ht_div_Total_first_returns_x_100","First_returns_above_ht","All_returns_above_ht","Pct_first_returns_above_mean","Pct_first_returns_above_mode","pct_all_returns_above_mean","pct_all_returns_above_mode","All_returns_above_mean_div_Total_first_returns_x_100","All_returns_above_mode_div_Total_first_returns_x_100","First_returns_above_mean","First_returns_above_mode","All_returns_above_mean","All_returns_above_mode","Total_first_returns","Total_all_returns"
71.363924,8.27,9.34,3.38,11.44,0.4,5.63,0.01,2.07,2.84,2.62,2.58,1.94,-0.009695,0.08,0.23,-0.004993,0.04,2.35,3.09,3.58,4.54,5.09,6.01,7.63,8.64,9.46,10.24,10.72,11.24,12.76,13.52,15.45,58.64,48.79,61.43,695,728,34.68,27,27.94,21.51,35.18,27.08,411,320,417,321,1185,1492
291.7074525,15.51,16.74,4.31,18.59,0.27,5.06,-1.06,3.61,3.37,2.45,2.46,2.33,-0.53,0.31,0.15,-0.22,0.13,3.33,6.34,8.77,12.68,13.65,14.22,15.48,16.62,17.38,18.22,18.71,19.11,20.01,20.67,21.54,87.67,74.75,101.12,932,1075,60.3,49.29,44.85,36.43,60.67,49.29,641,524,645,524,1063,1438
111.543197,7.58,4.35,3.72,13.88,0.49,6.45,0.45,2.02,3.25,3.06,2.51,2.11,0.27,0.002136,0.27,0.12,0.00101,2.3,2.84,3.29,4.01,4.36,4.68,5.52,6.87,8.21,10.46,10.82,11.18,12.63,14.31,15.86,61.49,53.16,67.17,607,663,30.19,50.05,24.45,42.74,30.9,54,298,494,305,533,987,1247
102.0296545,10.38,12.44,3.36,11.31,0.32,4.51,-0.36,2.77,2.7,2.16,2.38,1.89,-0.15,0.22,0.18,-0.08,0.12,2.27,4.2,5.39,7.7,8.13,8.72,9.88,10.88,11.53,12.3,12.64,13.03,14.47,15.31,17.22,61.2,52.67,64.66,866,915,36.18,18.79,29.64,15.42,36.39,18.93,512,266,515,268,1415,1737
75.5399985,5.88,3.26,2.42,5.87,0.41,3.47,0.82,3.04,1.98,1.65,1.98,1.34,0.25,0.11,0.22,0.18,0.08,2.45,2.91,3.24,3.67,3.96,4.19,4.79,5.25,5.97,6.97,7.43,8.03,9.24,10.47,12.62,43.69,39.62,44.78,520,533,19.57,42.35,17.62,38.28,19.91,43.27,233,504,237,515,1190,1345
177.3472585,11.17,12.49,2.89,8.39,0.25,3.85,-0.65,2.73,2.35,1.83,1.76,1.62,-0.25,0.15,0.14,-0.15,0.09,4.21,5.61,6.64,8.57,9.52,10.02,10.92,11.75,12.47,13.08,13.38,13.69,14.48,15.03,15.85,90.1,68.15,95.34,2304,2438,54.32,37.97,38.91,27.17,54.43,38.01,1389,971,1392,972,2557,3577
143.963373,15.06,17.86,4.7,22.09,0.31,6.75,-0.69,2.66,3.85,2.86,2.82,2.62,-0.44,0.23,0.17,-0.16,0.09,3.78,5.45,8.39,10.81,11.57,13.4,14.76,16.32,17.29,18.04,18.32,19.07,20.42,21.35,22.1,43.63,39.81,48.24,548,606,27.07,15.84,23.06,13.14,27.94,15.92,340,199,351,200,1256,1522
46.3816085,6.94,7.44,2.53,6.4,0.36,3.77,0.36,2.34,2.11,1.83,2.1,1.44,0.12,0.09,0.2,0.08,0.06,2.25,3.34,3.87,4.66,4.95,5.24,5.81,6.63,7.48,8.2,8.72,9.44,10.58,11.47,12.66,37.46,33.13,38.08,605,615,18.51,15.85,16.1,13.79,18.51,15.85,299,256,299,256,1615,1856
121.971028,4.92,2.82,1.96,3.85,0.39,3.65,0.22,1.61,1.76,1.66,1.64,1.12,0.08,-0.05,0.22,0.07,-0.04,2.04,2.31,2.52,2.87,3.14,3.36,3.87,4.47,5.62,6.32,6.79,7.21,7.7,7.93,8.34,25.04,23.8,26,466,484,15.52,26.32,14.26,25.33,15.58,27.67,289,490,290,515,1861,2033
47.2217655,10.44,8.89,4.42,19.55,0.42,6.12,0.26,2.67,3.55,3.15,3.15,2.5,0.12,0.27,0.24,0.04,0.1,2.12,3.28,4.6,6.47,7.56,8.35,9.1,10.09,11.1,12.64,13.69,14.4,16.12,18.01,21.39,37.01,35.26,41.95,1266,1435,19.03,26.25,16.78,23.61,19.97,28.09,651,898,683,961,3420,4069
117.770243,11.68,7.46,5.2,27.13,0.44,7.38,0.27,2.38,4.29,3.77,4.43,2.97,0.16,0.23,0.25,0.05,0.07,2.39,3.8,4.49,7.03,7.62,8.07,10.05,11.53,12.93,14.6,15,16.1,19.11,21.17,23.39,34.01,32.46,37.1,1266,1381,17.65,26.92,16.26,25.52,18.59,29.17,657,1002,692,1086,3722,4254
206.4068065,17.42,22.34,4.29,18.45,0.24,5.89,-0.57,2.73,3.51,2.95,4.52,2.42,-0.29,0.19,0.13,-0.12,0.07,6.19,9.89,11.23,13.78,14.86,15.52,16.65,17.82,19.16,20.21,20.75,21.49,22.62,23.16,24.13,59.88,51.04,65.3,630,687,34.03,8.84,26.82,6.9,34.31,8.84,358,93,361,93,1052,1346
161.063039,15.92,15.2,4.52,20.51,0.28,6.31,-0.5,2.92,3.61,3.16,3.32,2.55,-0.23,0.26,0.16,-0.09,0.1,3.12,8.21,9.51,12,12.96,13.89,15.34,16.12,17.32,18.68,19.28,20.27,21.67,22.53,23.67,69.82,53.76,75.1,1798,1934,38.67,45.86,28.24,33.75,39.45,47.14,996,1181,1016,1214,2575,3597
225.755128,14.81,14.86,3.58,12.84,0.24,4.04,-0.89,3.8,2.71,2.02,2.16,1.95,-0.31,0.32,0.13,-0.16,0.16,4.6,7.43,9.83,12.4,13.25,13.81,14.69,15.27,16.03,16.84,17.29,17.72,18.89,19.75,20.91,81.28,64.96,89.11,1681,1843,51.93,50.87,37.92,37.15,52.03,50.96,1074,1052,1076,1054,2068,2837
197.5604475,14.31,6.66,7.3,53.43,0.51,12.71,0.43,1.82,6.41,5.29,5.53,4.13,0.56,-0.01,0.28,0.13,-0.004722,3.4,4.91,6.23,7.49,8.35,8.95,10.28,12.19,13.93,19.62,21.07,22.91,25.31,26.89,27.86,56,51.82,68.06,1124,1366,22.32,49.37,20.22,45.44,26.55,59.69,448,991,533,1198,2007,2636
188.8129305,15.65,22.74,5.7,32.54,0.36,9.62,-0.03,1.89,4.92,4.87,7.83,3.27,-0.02,0.04,0.2,-0.007099,0.01,4.95,5.89,8.08,10.54,11.39,12.09,13.45,14.91,17.2,20.26,21.02,21.92,23.33,24.07,25.1,60.7,57.4,69.52,1645,1884,29.52,10.99,26.5,9.07,32.1,10.99,800,298,870,298,2710,3282
166.449928,13.35,4.47,8.2,67.25,0.61,15.52,0.25,1.64,7.33,7.94,9.41,4.67,0.42,-0.23,0.35,0.09,-0.04,2.22,2.83,3.89,4.75,5.22,5.94,8.51,13.89,15.56,19.47,20.75,21.82,25.65,26.82,27.53,48.01,46.35,56.34,1079,1266,25.58,42.72,24.93,41.34,30.3,50.24,575,960,681,1129,2247,2731
465.496399,18.78,25.91,6.2,38.44,0.33,10.53,-0.42,2.25,5.22,5.05,6.44,3.53,-0.36,0.13,0.18,-0.1,0.03,4.55,7.75,10.25,12.82,13.76,15.5,17.5,19.47,21.2,23.72,24.29,25.02,26.17,27.29,28.39,77.54,70.58,101.56,1689,2212,49.03,12.71,37.58,8.83,54.08,12.71,1068,277,1178,277,2178,3134
72.9206855,8.15,6.45,3.58,12.82,0.43,5.26,0.61,2.6,2.97,2.32,2.25,2.01,0.3,0.17,0.24,0.15,0.08,2.42,3.23,4.02,5.09,5.52,5.96,6.61,7.19,8.35,9.78,10.78,11.53,13.48,14.79,17.09,62.92,48.24,66.16,915,962,26.82,41.19,20.56,31.44,28.19,43.12,390,599,410,627,1454,1994
48.630264,8.42,7.68,3.28,10.77,0.38,4.8,0.02,2.13,2.73,2.4,2.56,1.88,0.01,0.11,0.22,0.005488,0.06,2.31,2.76,3.92,5.34,5.79,6.34,7.62,8.34,9.49,10.29,10.59,11.21,13.19,13.93,14.44,28.88,27.02,29.35,312,317,15.37,18.51,14.15,17.05,15.37,18.51,166,200,166,200,1080,1173
170.848397,10.89,8.38,4.66,21.78,0.42,4.84,1.16,3.67,3.6,2.03,1.74,2.45,0.67,0.42,0.22,0.27,0.17,3.26,5.93,6.64,7.47,7.86,8.18,8.74,9.38,10.14,11.88,12.69,13.72,19.29,21.82,23.34,86.01,63.16,95.22,2215,2452,29.51,59.14,21.81,42.4,32.89,63.92,760,1523,847,1646,2575,3882
148.065316,14.18,16.62,4.46,19.98,0.31,6.32,-0.32,2.43,3.7,3.18,3.42,2.54,-0.18,0.2,0.17,-0.07,0.08,3.86,6.18,7.63,10.35,11.21,11.99,13.03,14.58,15.99,16.94,17.54,18.34,19.79,20.98,22.21,70.15,59.83,82.87,1434,1694,41.34,27,31.08,19.95,43.05,27.64,845,552,880,565,2044,2831
149.5232355,11.15,8.75,6.59,43.46,0.59,5.59,0.95,2.85,5.15,2.59,2.67,3.53,0.84,0.48,0.31,0.24,0.13,2.34,2.97,3.91,6.31,7.01,7.56,8.5,9.11,10.18,11.58,12.6,17.23,22.66,25.09,26.27,54.98,47.83,60.65,601,663,19.3,34.4,16.88,28.78,21.4,36.5,211,376,234,399,1093,1386
95.6049245,9.39,7.11,2.8,7.86,0.29,4.23,-0.03,2.34,2.34,2.06,2.69,1.6,-0.00178,0.11,0.17,-0.001109,0.07,3.29,4.68,5.78,7.09,7.36,7.71,8.42,9.2,10.24,11.19,11.6,12.03,13.16,13.84,15.15,62.06,48.37,64.63,774,806,31.51,50.44,23.58,38.47,31.51,51.4,393,629,393,641,1247,1666
285.900485,15.37,15.89,5.05,25.6,0.32,7.52,-0.41,2.41,4.15,3.75,3.74,2.87,-0.27,0.21,0.18,-0.09,0.07,3.58,5.91,8.3,10.78,11.8,12.83,14.65,15.96,17.14,18.53,19.32,20.19,21.75,22.76,23.72,67.7,61.98,77.64,1723,1976,41.17,37.87,34.5,31.52,43.22,39.48,1048,964,1100,1005,2545,3188
147.6946585,11.99,11.15,2.56,6.57,0.21,3.25,-0.34,3.06,1.99,1.63,1.77,1.43,-0.09,0.2,0.11,-0.06,0.14,5.49,7.18,8.27,10.08,10.65,11.07,11.52,12.08,12.66,13.42,13.9,14.24,14.94,16.04,17.62,81.3,56.59,83.21,935,957,43.56,56.78,29.62,38.61,43.56,56.78,501,653,501,653,1150,1691
312.983193,14.3,12.81,4.31,18.59,0.3,6.25,-0.01,2.63,3.5,3,2.9,2.44,0.03,0.24,0.17,0.01,0.09,3.93,7.25,9.01,10.79,11.43,11.83,12.92,14.01,15.11,16.69,17.68,18.41,20.14,21.38,23.42,90.49,64.71,100.81,1437,1601,45.4,59.63,29.99,40.25,46.72,62.72,721,947,742,996,1588,2474
70.375504,8.64,7.4,3.47,12.08,0.4,5.69,0.14,1.94,2.97,2.87,2.81,2,0.07,0.04,0.23,0.03,0.02,2.73,3.49,3.98,5.17,5.59,6.16,7.4,8.71,9.74,10.69,11.27,12.08,13.7,14.42,15.35,38.76,35.82,42.32,1146,1251,21.24,24.86,18.44,21.9,21.78,25.87,628,735,644,765,2956,3492
36.5468295,8.09,3.98,4.33,18.77,0.53,6.06,0.77,2.5,3.54,2.72,3.01,2.4,0.49,0.15,0.29,0.2,0.06,2.38,2.95,3.32,4.17,4.47,5.16,6.01,7,7.99,9.28,10.54,12.61,15.34,16.52,18.38,45.37,41.56,53.15,1207,1414,18.53,40.56,17.1,36.86,21.87,47.14,493,1079,582,1254,2660,3402
91.2558765,11.33,12.85,4.26,18.2,0.37,7.29,-0.32,1.99,3.65,3.63,3.37,2.44,-0.22,0.04,0.21,-0.09,0.01,2.45,3.74,5.32,7,7.81,8.43,10.51,12.1,13.03,14.45,15.1,15.69,16.64,17.12,17.86,38.03,38.75,46.88,628,774,25.49,20.41,22.13,17.12,26.77,20.71,421,337,442,342,1651,1997
32.963807,5.38,5.05,2.04,4.17,0.37,1.91,1.58,5.81,1.4,0.93,0.96,1.03,0.25,0.24,0.19,0.24,0.23,2.42,3.11,3.3,3.79,4.06,4.31,4.71,5.16,5.45,5.76,5.97,6.16,7.46,10.57,12.52,39.45,35.2,39.72,735,740,17.01,21.73,15.17,19.36,17.12,21.84,317,405,319,407,1863,2102
35.0641995,6.15,3.52,2.35,5.54,0.38,3.91,0.28,2.19,1.97,1.96,2.5,1.35,0.08,0.05,0.21,0.06,0.04,2.31,2.77,3.09,3.8,4.06,4.39,5.39,6.03,6.7,7.46,7.97,8.36,9.42,10.07,11.37,27.92,25.71,28.49,780,796,15.07,25.88,13.6,23.81,15.07,26.38,421,723,421,737,2793,3095
99.929262,6.26,7.11,2.08,4.34,0.33,3.35,-0.03,2.16,1.76,1.67,1.57,1.19,-0.02,0.05,0.19,-0.02,0.04,2.23,2.98,3.29,4.2,4.54,4.91,5.71,6.44,7.14,7.55,7.89,8.19,8.8,9.47,10.82,43.68,37.79,45.75,757,793,25.62,19.73,21.16,16.3,25.62,19.73,444,342,444,342,1733,2098
94.39411,8.13,6.53,3.69,13.66,0.45,3.78,0.85,3,2.86,1.83,1.78,2.01,0.39,0.29,0.24,0.19,0.14,2.4,3.19,4.01,5.35,5.74,6.05,6.73,7.33,7.93,8.82,9.52,10.81,14.44,15.66,17.61,48.47,43.98,52.16,761,819,18.53,32.29,16.86,28.94,20,34.33,291,507,314,539,1570,1862
70.8450035,11.02,13.81,4.99,24.99,0.45,8.69,-0.29,1.77,4.38,3.79,3.3,2.85,-0.25,-0.008809,0.25,-0.09,-0.003091,2.25,2.77,3.58,5.26,6.13,7.3,10.71,12.66,13.64,14.4,14.82,15.44,17.31,18.06,18.98,38.96,37.64,43.08,1040,1150,26,17.23,23.14,15.12,26.48,17.3,694,460,707,462,2669,3055
73.0195275,4.39,3.92,1.42,2.03,0.32,2.17,0.32,2.39,1.18,1.09,1.1,0.81,0.05,0.05,0.18,0.06,0.06,2.06,2.27,2.52,2.94,3.2,3.47,3.94,4.35,4.73,5.15,5.38,5.63,6.32,6.87,7.65,34.1,30.47,34.16,660,661,21.08,26.25,18.81,23.42,21.08,26.25,408,508,408,508,1935,2169
105.019625,8.9,7.36,4.32,18.74,0.48,6.21,0.51,2.39,3.55,3.13,2.98,2.45,0.3,0.17,0.27,0.12,0.07,2.38,2.91,3.48,4.84,5.39,6.25,7.28,8.22,9.44,10.99,11.6,12.6,15.55,17.46,18.25,44.4,40.03,49,1402,1547,21.44,28.76,18.55,25.33,22.71,31.01,677,908,717,979,3157,3864
74.526868,10.45,6.82,4.06,16.52,0.38,7.19,-0.06,1.84,3.56,3.66,4.11,2.34,-0.03,0.002426,0.22,-0.01,0.001037,2.58,3.86,5.27,6.66,6.9,7.13,8.72,10.72,12.08,13.56,14.09,14.58,15.92,16.53,17.52,30.85,30.78,35.48,507,583,18.07,25.01,16.1,24.39,18.56,28.11,297,411,305,462,1643,1894
39.783905,5.44,4.44,1.62,2.64,0.29,2.39,0.13,2.37,1.35,1.17,1.38,0.93,0.02,0.07,0.17,0.02,0.07,2.23,2.8,3.33,3.99,4.22,4.43,4.88,5.38,5.95,6.33,6.61,6.92,7.56,8.2,9.08,29.27,27.28,29.4,454,456,15.34,21.92,14.24,20.34,15.34,21.92,238,340,238,340,1551,1671
98.496053,14.59,16.67,3.5,12.29,0.24,3.86,-1.1,4.57,2.67,1.89,1.99,1.89,-0.34,0.3,0.12,-0.18,0.16,2.3,7.86,9.61,12.53,13.07,13.54,14.35,15.22,15.9,16.66,16.93,17.25,18.59,19.09,20.2,32.68,30.91,34.75,489,520,20.72,10.56,18.48,9.39,20.78,10.56,310,158,311,158,1496,1682
12.6764865,6.19,2.97,2.86,8.21,0.46,3.94,0.85,3,2.31,2.02,2.53,1.58,0.31,0.15,0.25,0.19,0.09,2.27,2.85,3.03,3.42,3.87,4.38,5.05,5.51,6.43,7.25,7.81,8.35,10.31,12.32,13.18,15.2,14.91,15.69,465,480,6.89,15.33,6.74,15.03,7.09,15.82,211,469,217,484,3058,3219
37.905907,7.82,8.07,2.16,4.67,0.27,3.13,-0.009768,2.46,1.76,1.57,1.63,1.23,-0.006814,0.11,0.15,-0.00552,0.09,3.35,4.15,4.79,5.97,6.24,6.55,7.3,7.89,8.44,8.94,9.36,9.77,10.65,11.32,12.51,24.56,22,25.07,721,736,13.11,11.89,11.51,10.43,13.11,11.89,385,349,385,349,2935,3344
67.7314805,8.2,9.91,3.33,11.12,0.4,5.36,0.19,2.12,2.84,2.65,2.95,1.91,0.08,0.08,0.23,0.04,0.04,2.39,3.09,3.79,5.06,5.4,5.96,6.84,7.96,9.35,10.18,10.77,11.26,12.64,14.03,15.17,42.21,36.85,44.11,667,697,21.58,16.01,18.4,13.48,22.02,16.13,341,253,348,255,1580,1891
72.204081,9.07,9.93,3.27,10.75,0.36,4.86,0.26,2.52,2.69,2.36,2.47,1.86,0.09,0.16,0.2,0.05,0.08,3.04,3.82,4.94,6,6.46,7,7.94,9.09,9.96,10.83,11.32,11.88,13.33,15.1,16.72,38.65,35.68,40.65,581,611,20.55,16.69,18.1,14.66,20.62,16.69,309,251,310,251,1503,1712
174.653814,9.52,3.9,4.2,17.66,0.44,5.61,0.48,2.81,3.3,2.67,5.59,2.35,0.2,0.26,0.24,0.08,0.11,2.7,3.55,4.09,5.14,6.12,7.12,8.52,9.49,10.28,11.22,11.73,12.34,15.68,17.68,19.9,69.99,59.46,83.86,2134,2557,41.12,67.95,30,55.83,42.3,78.74,1254,2072,1290,2401,3049,4300
59.502884,7.97,9.77,3.05,9.3,0.38,4.59,0.15,2.2,2.53,2.28,2.67,1.75,0.06,0.11,0.21,0.03,0.06,2.24,3.16,3.98,5,5.55,6.21,7,7.78,8.73,9.78,10.14,10.87,12.33,13.08,14.42,39.54,34.55,41.49,1193,1252,20.18,13.05,17.05,10.9,20.48,13.09,609,394,618,395,3017,3623
66.866613,12.36,11.03,4.68,21.98,0.37,7.51,-0.3,2.21,3.9,3.7,3.63,2.67,-0.18,0.14,0.21,-0.07,0.05,2.42,3.58,5.21,7.95,9.05,10.15,11.08,12.33,14.14,15.63,16.56,17.18,18.26,19.15,19.97,35.07,34.55,39.94,1008,1148,19.51,23.06,17.67,21.64,20.42,25.01,561,663,587,719,2874,3322
95.7531875,7.89,5.16,4.41,19.44,0.55,5.87,1,2.86,3.66,1.8,1.6,2.35,0.67,0.23,0.29,0.28,0.1,2.45,2.84,3.84,4.56,4.87,5.14,5.48,5.92,6.84,9.17,10.74,12.3,15.25,17.25,19.05,22.64,22.81,25.12,528,586,8.31,16.55,8.6,16.97,9.47,18.69,194,386,221,436,2332,2568
107.9107535,12.17,12.5,5.07,25.75,0.41,7.21,-0.37,2.08,4.23,3.53,3.61,2.89,-0.27,0.11,0.23,-0.09,0.03,2.2,3.33,4.04,7.72,8.94,9.76,11.36,12.68,14.73,15.73,16.15,16.89,18.62,19.35,20.07,33.75,35.09,38.37,1022,1162,21.26,20.27,20.05,19.02,21.92,20.8,644,614,664,630,3028,3311
64.4696945,7.92,8.24,2.97,8.84,0.37,4.7,0.11,2.04,2.5,2.36,2.45,1.71,0.04,0.06,0.21,0.02,0.03,2.49,3.53,3.93,4.96,5.54,5.96,6.88,7.9,8.59,9.82,10.24,10.87,11.98,12.67,13.85,38.42,35.37,40.49,1395,1470,20.35,18.59,17.95,16.34,20.55,18.7,739,675,746,679,3630,4155
41.7854555,7.88,11.06,3.08,9.52,0.39,5.35,-0.005844,1.85,2.66,2.68,3.13,1.78,-0.003434,0.01,0.22,-0.001926,0.01,2.25,3.05,3.63,4.67,5.26,5.82,6.76,7.93,8.83,10.17,10.61,11.07,12.12,12.64,13.39,18.74,18.2,19.46,549,570,10.17,4.09,9.58,3.83,10.24,4.09,298,120,300,120,2929,3131
93.6280845,8.83,9.8,3.03,9.2,0.34,4.68,0.02,2.31,2.5,2.37,2.4,1.73,0.000122,0.12,0.19,7e-05,0.07,2.82,3.82,4.86,5.88,6.46,7.1,8.02,8.89,9.76,10.52,11.14,11.67,12.8,13.67,15.64,52.05,44.88,54.32,849,886,28.01,21.7,23.15,17.93,28.01,21.7,457,354,457,354,1631,1974
73.785553,7.04,2.03,4.28,18.33,0.6,7.8,0.23,1.46,3.96,4.24,5.02,2.4,0.25,-0.23,0.34,0.1,-0.09,2.04,2.13,2.31,2.58,2.74,2.94,3.58,7.05,9.13,10.02,10.54,12.06,12.97,13.47,14.71,11.19,12.5,13.09,189,221,9.18,16.46,9.04,17.98,9.47,18.83,155,278,160,318,1688,1768
174.209025,7.15,2.79,4.35,18.93,0.6,6.61,0.83,2.49,3.71,2.5,2.73,2.38,0.59,0.08,0.33,0.24,0.03,2.14,2.47,2.8,3.32,3.58,3.85,4.6,5.53,6.67,9.37,10.19,11.69,14.18,15.84,17.78,53.92,48.19,59.33,1167,1284,22.5,56.46,20.83,50.41,25.64,62.06,487,1222,555,1343,2164,2664
139.268378,10.04,10.22,5,25.09,0.49,8.47,0.27,1.89,4.22,4.06,4.36,2.87,0.21,0.04,0.28,0.07,0.01,2.18,2.91,3.59,5.07,5.66,6.64,8.16,9.55,10.55,13.07,14.14,15.56,17.85,18.37,18.87,56.3,51.8,68.75,764,933,29.25,28.22,24.87,23.93,33.01,31.76,397,383,448,431,1357,1801
150.783471,8.85,10.1,3.73,13.97,0.42,5.89,0.06,2.06,3.17,2.9,2.87,2.14,0.02,0.09,0.24,0.01,0.04,2.27,3.07,3.71,4.97,5.69,6.38,7.67,9.1,10.19,11.1,11.58,12.12,13.93,15.4,16.3,64.76,57.8,70.96,2244,2459,37.63,30.3,31.14,24.98,38.23,30.67,1304,1050,1325,1063,3465,4254
89.45201,6.17,4.99,2.72,7.43,0.44,3.76,0.69,2.83,2.23,1.83,1.84,1.52,0.24,0.13,0.24,0.15,0.09,2.11,2.53,2.94,3.81,4.13,4.41,5.03,5.61,6.51,7.47,7.89,8.38,10.25,11.48,13.32,44.02,38.16,44.75,777,790,21.18,30.48,18.21,26.18,21.35,30.7,374,538,377,542,1765,2070
44.923689,5.24,2.61,3.21,10.35,0.61,3.73,1.28,3.73,2.5,1.66,1.65,1.68,0.55,0.19,0.32,0.32,0.11,2.06,2.18,2.34,2.59,2.73,2.86,3.53,4.27,4.94,5.82,6.46,7.25,10.35,12.75,14.25,22.86,20.78,24.05,383,403,11.16,26.86,10.36,24.23,12,28.05,187,450,201,470,1675,1939
27.3051025,3.72,2.6,1.28,1.64,0.34,2.08,0.78,2.54,1.06,0.73,0.73,0.71,0.15,0.04,0.19,0.21,0.06,2.07,2.19,2.33,2.61,2.68,2.82,3.13,3.34,3.61,4.16,4.76,5.09,5.77,6.11,6.82,15.93,15.68,15.93,179,179,9.08,19.67,8.93,19.45,9.08,19.76,102,221,102,222,1123,1141
36.423277,4.73,4.71,1.52,2.32,0.32,2.5,0.12,2,1.29,1.27,1.25,0.87,0.02,0.02,0.18,0.02,0.02,2.18,2.43,2.69,3.16,3.46,3.72,4.12,4.74,5.19,5.77,5.96,6.2,6.76,7.17,7.87,21.19,20.18,21.23,502,503,12.87,12.87,12.23,12.23,12.87,12.87,305,305,305,305,2369,2492
114.804983,4.57,2.56,1.83,3.37,0.4,2.39,0.98,3.69,1.43,1.21,1.76,1,0.19,0.11,0.21,0.19,0.11,2.06,2.36,2.55,2.86,3.06,3.31,3.78,4.33,4.75,5.21,5.45,5.81,7.13,8.14,9.68,18.58,17.42,18.72,668,673,10.96,21.67,10.27,20.45,11.04,21.98,394,779,397,790,3594,3862
19.471874,6.14,4.3,3.95,15.61,0.64,3.64,1.39,3.92,3.03,1.54,1.35,2.01,0.71,0.33,0.32,0.35,0.16,2.1,2.3,2.6,3.14,3.42,3.71,4.32,4.75,5.33,6.08,7.06,8.77,13.15,15.21,17.3,35.89,34.89,41.07,513,587,12.24,25.61,12.36,25.14,14.55,29.6,175,366,208,423,1429,1682
301.122153,17.21,24.66,6.83,46.72,0.39,11.28,-0.62,2.24,5.86,5.1,5.62,3.84,-0.68,0.11,0.22,-0.17,0.03,2.16,3.96,6.81,10.37,11.51,13.5,16.84,19.04,20.87,21.94,22.79,23.87,24.92,25.5,26.11,51.43,49.17,58.75,520,594,35.01,7.81,30.29,6.53,36.2,7.81,354,79,366,79,1011,1208
115.5215875,8.64,8.77,3.19,10.23,0.37,4.98,-0.18,2.15,2.67,2.45,2.47,1.83,-0.09,0.1,0.21,-0.05,0.05,2.32,3.1,3.94,5.46,6.15,6.74,8.07,8.94,9.81,10.69,11.13,11.56,12.51,13.53,14.77,79.95,59.38,87.49,2334,2554,49.53,48.13,33.8,32.82,49.81,48.37,1446,1405,1454,1412,2919,4301
143.3209,9.99,2.61,5.54,30.77,0.55,9.87,0.31,1.77,4.84,4.57,6.26,3.17,0.3,-0.04,0.31,0.09,-0.01,2.14,2.59,2.97,4.66,5.34,6.01,7.16,8.88,11.02,14.48,15.22,16.18,18.29,19.29,20.15,59.87,53.39,70.1,1316,1541,29.2,63.78,26.92,56.58,35.35,74.29,642,1402,777,1633,2198,2886
111.444355,8.71,5.35,3.98,15.91,0.45,5.73,0.62,2.49,3.29,2.41,2.7,2.24,0.35,0.17,0.25,0.15,0.08,2.38,3.43,4.11,5.41,5.63,6.06,6.81,7.85,9.09,10.18,11.35,12.47,15.11,16.63,17.82,40.04,37.62,46.3,991,1146,18.98,33.73,16.77,31.35,20.64,38.58,470,835,511,955,2475,3046
147.373422,8.87,12.73,3.48,12.14,0.39,5.92,-0.01,1.92,3.02,2.91,3.9,2,-0.007443,0.03,0.22,-0.003707,0.01,2.39,3.28,4.29,5.48,6.04,6.42,7.59,8.83,10.32,11.19,11.96,12.47,13.25,14.32,15.36,65.61,52.72,69.73,828,880,35.89,11.72,27.38,8.86,36.21,11.72,453,148,457,148,1262,1669
87.1539335,6.34,3.44,3.05,9.31,0.48,4.55,0.66,2.55,2.51,2.09,2.26,1.71,0.28,0.11,0.26,0.16,0.06,2.09,2.31,2.89,3.56,3.87,4.27,4.98,5.71,6.49,7.64,8.43,9.27,11.06,12.19,14.01,57.01,49.15,58.62,1411,1451,27.23,53.33,23.1,45.69,27.55,54.5,674,1320,682,1349,2475,2952
144.704688,10.25,13.14,3.79,14.37,0.36,6.12,-0.2,1.98,3.27,3.07,3.01,2.17,-0.12,0.05,0.21,-0.05,0.02,2.7,3.92,4.87,6.63,7.17,7.66,9.09,10.88,12.02,12.95,13.28,13.78,15,15.74,17.09,60.01,47.44,67.25,1061,1189,36.02,19,25.65,13.4,36.36,19,637,336,643,336,1768,2506
44.97311,7.49,5.32,2.89,8.35,0.38,4.22,0.34,2.43,2.33,2.14,2.36,1.64,0.12,0.14,0.21,0.07,0.09,2.2,2.99,4.03,5,5.26,5.43,6.54,7.4,7.9,8.77,9.49,10.15,11.8,12.73,13.88,39.04,33.45,40.86,449,470,20.52,30.86,17.01,25.9,20.78,31.65,236,355,239,364,1150,1405
33.3838855,6.74,5.77,2.42,5.89,0.35,3.6,0.43,2.48,1.97,1.75,1.65,1.37,0.14,0.12,0.2,0.1,0.08,2.29,3.45,3.76,4.57,4.8,5.25,5.85,6.44,7.04,7.83,8.41,8.93,10.23,11.33,12.38,19.85,18.64,20.25,249,254,9.25,12.99,8.51,11.96,9.25,12.99,116,163,116,163,1254,1362
