PLOT_ID,X_UTM,Y_UTM,Site,Forest,R3ERU,R3ERUCODE,R3ERUSUBCL,R3ERUSUBCO,PROV_SUBCL,SYSTEMTYPE,SOURCE,TEUI_MUS,UID_,SHAPE_AREA,SHAPE_LEN
0304070006620024_0005,467765.9353,3818347.576,"fourFri, P1",Coconino,Ponderosa Pine Forest,PPF,Ponderosa Pine / Gambel Oak,PPO,n/a,forest,COC_TEUI,550,732061,4618454.123,38192.15369
0304070006620024_0006,468040.1083,3818256.01,"fourFri, P1",Coconino,Ponderosa Pine Forest,PPF,Ponderosa Pine / Gambel Oak,PPO,n/a,forest,COC_TEUI,550,732061,4618454.123,38192.15369
0304070006630021_0001,469123.7315,3817114.974,"fourFri, P1",Coconino,Ponderosa Pine Forest,PPF,Ponderosa Pine / Gambel Oak,PPO,n/a,forest,COC_TEUI,550,732061,4618454.123,38192.15369
0304070006630021_0002,468662.9125,3817317.598,"fourFri, P1",Coconino,Ponderosa Pine Forest,PPF,Ponderosa Pine / Gambel Oak,PPO,n/a,forest,COC_TEUI,550,732061,4618454.123,38192.15369
0304070006630021_0003,468883.4049,3817237.059,"fourFri, P1",Coconino,Ponderosa Pine Forest,PPF,Ponderosa Pine / Gambel Oak,PPO,n/a,forest,COC_TEUI,550,732061,4618454.123,38192.15369
0304070006630022_0003,468959.4107,3817317.509,"fourFri, P1",Coconino,Ponderosa Pine Forest,PPF,Ponderosa Pine / Gambel Oak,PPO,n/a,forest,COC_TEUI,550,732061,4618454.123,38192.15369
0304070006630022_0004,468860.395,3817374.365,"fourFri, P1",Coconino,Ponderosa Pine Forest,PPF,Ponderosa Pine / Gambel Oak,PPO,n/a,forest,COC_TEUI,550,732061,4618454.123,38192.15369
0304070006760010_0001,466001.1003,3816097.693,"fourFri, P1",Coconino,Ponderosa Pine Forest,PPF,Ponderosa Pine / Gambel Oak,PPO,n/a,forest,COC_TEUI,550,732061,4618454.123,38192.15369
0304070006760010_0002,466203.8392,3816093.748,"fourFri, P1",Coconino,Ponderosa Pine Forest,PPF,Ponderosa Pine / Gambel Oak,PPO,n/a,forest,COC_TEUI,550,732061,4618454.123,38192.15369
0304070006760010_0005,466104.0277,3816312.901,"fourFri, P1",Coconino,Ponderosa Pine Forest,PPF,Ponderosa Pine / Gambel Oak,PPO,n/a,forest,COC_TEUI,550,732061,4618454.123,38192.15369
0304070006760010_0006,466322.827,3816299.12,"fourFri, P1",Coconino,Ponderosa Pine Forest,PPF,Ponderosa Pine / Gambel Oak,PPO,n/a,forest,COC_TEUI,550,732061,4618454.123,38192.15369
0304070006760010_0007,466181.6772,3816481.075,"fourFri, P1",Coconino,Ponderosa Pine Forest,PPF,Ponderosa Pine / Gambel Oak,PPO,n/a,forest,COC_TEUI,550,732061,4618454.123,38192.15369
0304070006760024_0003,466004.5342,3815884.405,"fourFri, P1",Coconino,Ponderosa Pine Forest,PPF,Ponderosa Pine / Gambel Oak,PPO,n/a,forest,COC_TEUI,550,732061,4618454.123,38192.15369
0304070007160020_0006,467383.3156,3834194.531,"fourFri, P1",Coconino,Ponderosa Pine Forest,PPF,Ponderosa Pine / Gambel Oak,PPO,n/a,forest,COC_TEUI,567,732322,242501.6973,2623.240336
0304070007300003_0001,486284.4953,3834248.21,"fourFri, P1",Coconino,Ponderosa Pine Forest,PPF,Ponderosa Pine / Gambel Oak,PPO,n/a,forest,COC_TEUI,567,732323,1251541.368,10366.81016
0304070007300003_0002,486316.0184,3834425.595,"fourFri, P1",Coconino,Ponderosa Pine Forest,PPF,Ponderosa Pine / Gambel Oak,PPO,n/a,forest,COC_TEUI,567,732323,1251541.368,10366.81016
0304070007300003_0003,485818.7488,3834597.916,"fourFri, P1",Coconino,Ponderosa Pine Forest,PPF,Ponderosa Pine / Gambel Oak,PPO,n/a,forest,COC_TEUI,567,732323,1251541.368,10366.81016
0304070007300003_0004,486356.8299,3834599.828,"fourFri, P1",Coconino,Ponderosa Pine Forest,PPF,Ponderosa Pine / Gambel Oak,PPO,n/a,forest,COC_TEUI,567,732323,1251541.368,10366.81016
0304070007300003_0005,485806.8597,3834771.333,"fourFri, P1",Coconino,Ponderosa Pine Forest,PPF,Ponderosa Pine / Gambel Oak,PPO,n/a,forest,COC_TEUI,567,732323,1251541.368,10366.81016
0304070007300003_0006,486016.2606,3834771.069,"fourFri, P1",Coconino,Ponderosa Pine Forest,PPF,Ponderosa Pine / Gambel Oak,PPO,n/a,forest,COC_TEUI,567,732323,1251541.368,10366.81016
0304070007300003_0007,486258.3201,3834769.819,"fourFri, P1",Coconino,Ponderosa Pine Forest,PPF,Ponderosa Pine / Gambel Oak,PPO,n/a,forest,COC_TEUI,567,732323,1251541.368,10366.81016
0304070007300003_0008,485851.8526,3834940.08,"fourFri, P1",Coconino,Ponderosa Pine Forest,PPF,Ponderosa Pine / Gambel Oak,PPO,n/a,forest,COC_TEUI,567,732323,1251541.368,10366.81016
0304070007300003_0010,485913.7349,3835110.989,"fourFri, P1",Coconino,Ponderosa Pine Forest,PPF,Ponderosa Pine / Gambel Oak,PPO,n/a,forest,COC_TEUI,567,732323,1251541.368,10366.81016
0304070007270019_0001,481613.4229,3831607.036,"fourFri, P1",Coconino,Ponderosa Pine Forest,PPF,Ponderosa Pine / Gambel Oak,PPO,n/a,forest,COC_TEUI,567,732324,41747949.18,166518.3104
0304070007270019_0002,481802.7564,3831610,"fourFri, P1",Coconino,Ponderosa Pine Forest,PPF,Ponderosa Pine / Gambel Oak,PPO,n/a,forest,COC_TEUI,567,732324,41747949.18,166518.3104
0304070007270019_0003,481646.4303,3831806.647,"fourFri, P1",Coconino,Ponderosa Pine Forest,PPF,Ponderosa Pine / Gambel Oak,PPO,n/a,forest,COC_TEUI,567,732324,41747949.18,166518.3104
0304070007270019_0004,481843.013,3831806.428,"fourFri, P1",Coconino,Ponderosa Pine Forest,PPF,Ponderosa Pine / Gambel Oak,PPO,n/a,forest,COC_TEUI,567,732324,41747949.18,166518.3104
0304070007270019_0005,481555.5782,3831949.55,"fourFri, P1",Coconino,Ponderosa Pine Forest,PPF,Ponderosa Pine / Gambel Oak,PPO,n/a,forest,COC_TEUI,567,732324,41747949.18,166518.3104
0304070007270019_0006,481907.3734,3832050.092,"fourFri, P1",Coconino,Ponderosa Pine Forest,PPF,Ponderosa Pine / Gambel Oak,PPO,n/a,forest,COC_TEUI,567,732324,41747949.18,166518.3104
0304070007270019_0007,481821.1056,3832236.196,"fourFri, P1",Coconino,Ponderosa Pine Forest,PPF,Ponderosa Pine / Gambel Oak,PPO,n/a,forest,COC_TEUI,567,732324,41747949.18,166518.3104
0304070007270019_0008,481598.7015,3832589.835,"fourFri, P1",Coconino,Ponderosa Pine Forest,PPF,Ponderosa Pine / Gambel Oak,PPO,n/a,forest,COC_TEUI,567,732324,41747949.18,166518.3104
0304070007270019_0009,481447.7814,3832847.159,"fourFri, P1",Coconino,Ponderosa Pine Forest,PPF,Ponderosa Pine / Gambel Oak,PPO,n/a,forest,COC_TEUI,567,732324,41747949.18,166518.3104
0304070007270019_0010,481605.9894,3832971.564,"fourFri, P1",Coconino,Ponderosa Pine Forest,PPF,Ponderosa Pine / Gambel Oak,PPO,n/a,forest,COC_TEUI,567,732324,41747949.18,166518.3104
0304070007270019_0011,481699.1176,3833096.572,"fourFri, P1",Coconino,Ponderosa Pine Forest,PPF,Ponderosa Pine / Gambel Oak,PPO,n/a,forest,COC_TEUI,567,732324,41747949.18,166518.3104
0304070007270030_0001,481277.3073,3832446.403,"fourFri, P1",Coconino,Ponderosa Pine Forest,PPF,Ponderosa Pine / Gambel Oak,PPO,n/a,forest,COC_TEUI,567,732324,41747949.18,166518.3104
0304070007270030_0002,481200.8699,3832583.834,"fourFri, P1",Coconino,Ponderosa Pine Forest,PPF,Ponderosa Pine / Gambel Oak,PPO,n/a,forest,COC_TEUI,567,732324,41747949.18,166518.3104
0304070007270030_0003,481247.5351,3832770.873,"fourFri, P1",Coconino,Ponderosa Pine Forest,PPF,Ponderosa Pine / Gambel Oak,PPO,n/a,forest,COC_TEUI,567,732324,41747949.18,166518.3104
0304070007270031_0001,481704.1853,3832048.25,"fourFri, P1",Coconino,Ponderosa Pine Forest,PPF,Ponderosa Pine / Gambel Oak,PPO,n/a,forest,COC_TEUI,567,732324,41747949.18,166518.3104
0304070007270031_0002,481626.9592,3832230.631,"fourFri, P1",Coconino,Ponderosa Pine Forest,PPF,Ponderosa Pine / Gambel Oak,PPO,n/a,forest,COC_TEUI,567,732324,41747949.18,166518.3104
0304070007270031_0003,481498.0761,3832419.741,"fourFri, P1",Coconino,Ponderosa Pine Forest,PPF,Ponderosa Pine / Gambel Oak,PPO,n/a,forest,COC_TEUI,567,732324,41747949.18,166518.3104
0304070007270031_0004,481395.9393,3832580.846,"fourFri, P1",Coconino,Ponderosa Pine Forest,PPF,Ponderosa Pine / Gambel Oak,PPO,n/a,forest,COC_TEUI,567,732324,41747949.18,166518.3104
0304070007280001_0001,482110.2464,3830731.967,"fourFri, P1",Coconino,Ponderosa Pine Forest,PPF,Ponderosa Pine / Gambel Oak,PPO,n/a,forest,COC_TEUI,567,732324,41747949.18,166518.3104
0304070007280001_0002,481473.3776,3830960.459,"fourFri, P1",Coconino,Ponderosa Pine Forest,PPF,Ponderosa Pine / Gambel Oak,PPO,n/a,forest,COC_TEUI,567,732324,41747949.18,166518.3104
0304070007280001_0003,481659.5644,3830851.9,"fourFri, P1",Coconino,Ponderosa Pine Forest,PPF,Ponderosa Pine / Gambel Oak,PPO,n/a,forest,COC_TEUI,567,732324,41747949.18,166518.3104
0304070007280001_0004,481854.3209,3830838.425,"fourFri, P1",Coconino,Ponderosa Pine Forest,PPF,Ponderosa Pine / Gambel Oak,PPO,n/a,forest,COC_TEUI,567,732324,41747949.18,166518.3104
0304070007280002_0001,481666.7463,3831138.699,"fourFri, P1",Coconino,Ponderosa Pine Forest,PPF,Ponderosa Pine / Gambel Oak,PPO,n/a,forest,COC_TEUI,567,732324,41747949.18,166518.3104
0304070007280002_0002,481850.2955,3831049.869,"fourFri, P1",Coconino,Ponderosa Pine Forest,PPF,Ponderosa Pine / Gambel Oak,PPO,n/a,forest,COC_TEUI,567,732324,41747949.18,166518.3104
0304070007280002_0003,482086.4643,3830956.843,"fourFri, P1",Coconino,Ponderosa Pine Forest,PPF,Ponderosa Pine / Gambel Oak,PPO,n/a,forest,COC_TEUI,567,732324,41747949.18,166518.3104
0304070007280002_0004,481603.1018,3831291.613,"fourFri, P1",Coconino,Ponderosa Pine Forest,PPF,Ponderosa Pine / Gambel Oak,PPO,n/a,forest,COC_TEUI,567,732324,41747949.18,166518.3104
0304070007280003_0001,482159.3329,3830493.672,"fourFri, P1",Coconino,Ponderosa Pine Forest,PPF,Ponderosa Pine / Gambel Oak,PPO,n/a,forest,COC_TEUI,567,732324,41747949.18,166518.3104
0304070007280003_0002,482359.9608,3830486.68,"fourFri, P1",Coconino,Ponderosa Pine Forest,PPF,Ponderosa Pine / Gambel Oak,PPO,n/a,forest,COC_TEUI,567,732324,41747949.18,166518.3104
0304070007280003_0003,482550.5225,3830496.151,"fourFri, P1",Coconino,Ponderosa Pine Forest,PPF,Ponderosa Pine / Gambel Oak,PPO,n/a,forest,COC_TEUI,567,732324,41747949.18,166518.3104
0304070007280003_0004,481898.3298,3830656.442,"fourFri, P1",Coconino,Ponderosa Pine Forest,PPF,Ponderosa Pine / Gambel Oak,PPO,n/a,forest,COC_TEUI,567,732324,41747949.18,166518.3104
0304070007280003_0005,482455.3304,3830688.403,"fourFri, P1",Coconino,Ponderosa Pine Forest,PPF,Ponderosa Pine / Gambel Oak,PPO,n/a,forest,COC_TEUI,567,732324,41747949.18,166518.3104
0304070007290002_0001,483853.3809,3833536.954,"fourFri, P1",Coconino,Ponderosa Pine Forest,PPF,Ponderosa Pine / Gambel Oak,PPO,n/a,forest,COC_TEUI,567,732324,41747949.18,166518.3104
0304070007290002_0002,483531.1841,3833692.979,"fourFri, P1",Coconino,Ponderosa Pine Forest,PPF,Ponderosa Pine / Gambel Oak,PPO,n/a,forest,COC_TEUI,567,732324,41747949.18,166518.3104
0304070007290002_0003,483713.5042,3833698.97,"fourFri, P1",Coconino,Ponderosa Pine Forest,PPF,Ponderosa Pine / Gambel Oak,PPO,n/a,forest,COC_TEUI,567,732324,41747949.18,166518.3104
0304070007290002_0004,483924.5807,3833701.291,"fourFri, P1",Coconino,Ponderosa Pine Forest,PPF,Ponderosa Pine / Gambel Oak,PPO,n/a,forest,COC_TEUI,567,732324,41747949.18,166518.3104
0304070007290002_0005,483619.753,3833873.694,"fourFri, P1",Coconino,Ponderosa Pine Forest,PPF,Ponderosa Pine / Gambel Oak,PPO,n/a,forest,COC_TEUI,567,732324,41747949.18,166518.3104
0304070007290002_0006,483825.7951,3833878.016,"fourFri, P1",Coconino,Ponderosa Pine Forest,PPF,Ponderosa Pine / Gambel Oak,PPO,n/a,forest,COC_TEUI,567,732324,41747949.18,166518.3104
0304070007290002_0007,484023.7664,3833879.754,"fourFri, P1",Coconino,Ponderosa Pine Forest,PPF,Ponderosa Pine / Gambel Oak,PPO,n/a,forest,COC_TEUI,567,732324,41747949.18,166518.3104
0304070007290002_0008,483698.8058,3833997.83,"fourFri, P1",Coconino,Ponderosa Pine Forest,PPF,Ponderosa Pine / Gambel Oak,PPO,n/a,forest,COC_TEUI,567,732324,41747949.18,166518.3104
0304070007290021_0001,484094.7262,3832835.413,"fourFri, P1",Coconino,Ponderosa Pine Forest,PPF,Ponderosa Pine / Gambel Oak,PPO,n/a,forest,COC_TEUI,567,732324,41747949.18,166518.3104
0304070007290021_0002,483584.5923,3832998.263,"fourFri, P1",Coconino,Ponderosa Pine Forest,PPF,Ponderosa Pine / Gambel Oak,PPO,n/a,forest,COC_TEUI,567,732324,41747949.18,166518.3104
0304070007290021_0003,483756.6179,3833004.67,"fourFri, P1",Coconino,Ponderosa Pine Forest,PPF,Ponderosa Pine / Gambel Oak,PPO,n/a,forest,COC_TEUI,567,732324,41747949.18,166518.3104
0304070007290021_0004,483986.6715,3833005.346,"fourFri, P1",Coconino,Ponderosa Pine Forest,PPF,Ponderosa Pine / Gambel Oak,PPO,n/a,forest,COC_TEUI,567,732324,41747949.18,166518.3104
0304070007290021_0005,483483.7466,3833174.195,"fourFri, P1",Coconino,Ponderosa Pine Forest,PPF,Ponderosa Pine / Gambel Oak,PPO,n/a,forest,COC_TEUI,567,732324,41747949.18,166518.3104
0304070007290021_0006,483683.9607,3833172.456,"fourFri, P1",Coconino,Ponderosa Pine Forest,PPF,Ponderosa Pine / Gambel Oak,PPO,n/a,forest,COC_TEUI,567,732324,41747949.18,166518.3104
0304070007290021_0007,483577.6794,3833352.487,"fourFri, P1",Coconino,Ponderosa Pine Forest,PPF,Ponderosa Pine / Gambel Oak,PPO,n/a,forest,COC_TEUI,567,732324,41747949.18,166518.3104
0304070007290021_0008,483634.8328,3833520.828,"fourFri, P1",Coconino,Ponderosa Pine Forest,PPF,Ponderosa Pine / Gambel Oak,PPO,n/a,forest,COC_TEUI,567,732324,41747949.18,166518.3104
0304070007330002_0001,486710.6573,3834427.528,"fourFri, P1",Coconino,Ponderosa Pine Forest,PPF,Ponderosa Pine / Gambel Oak,PPO,n/a,forest,COC_TEUI,567,732324,41747949.18,166518.3104
0304070007330002_0002,486913.3063,3834418.375,"fourFri, P1",Coconino,Ponderosa Pine Forest,PPF,Ponderosa Pine / Gambel Oak,PPO,n/a,forest,COC_TEUI,567,732324,41747949.18,166518.3104
0304070007330002_0004,486882.5982,3834644.136,"fourFri, P1",Coconino,Ponderosa Pine Forest,PPF,Ponderosa Pine / Gambel Oak,PPO,n/a,forest,COC_TEUI,567,732324,41747949.18,166518.3104
0304070007330002_0006,486914.2402,3834868.496,"fourFri, P1",Coconino,Ponderosa Pine Forest,PPF,Ponderosa Pine / Gambel Oak,PPO,n/a,forest,COC_TEUI,567,732324,41747949.18,166518.3104
0304070006120001_0001,469302.6257,3836310.906,"fourFri, P1",Coconino,Ponderosa Pine Forest,PPF,Ponderosa Pine / Gambel Oak,PPO,n/a,forest,COC_TEUI,567,732326,436014.2412,4111.671361
0304070006120001_0004,469083.1304,3836697.127,"fourFri, P1",Coconino,Ponderosa Pine Forest,PPF,Ponderosa Pine / Gambel Oak,PPO,n/a,forest,COC_TEUI,567,732327,157807.7309,1933.955972
0304070006120001_0007,469201.4309,3836879.386,"fourFri, P1",Coconino,Ponderosa Pine Forest,PPF,Ponderosa Pine / Gambel Oak,PPO,n/a,forest,COC_TEUI,567,732327,157807.7309,1933.955972
0304070006120001_0009,468901.4639,3837080.475,"fourFri, P1",Coconino,Ponderosa Pine Forest,PPF,Ponderosa Pine / Gambel Oak,PPO,n/a,forest,COC_TEUI,567,732327,157807.7309,1933.955972
0304070006120001_0010,469101.4474,3837080.506,"fourFri, P1",Coconino,Ponderosa Pine Forest,PPF,Ponderosa Pine / Gambel Oak,PPO,n/a,forest,COC_TEUI,567,732327,157807.7309,1933.955972
0304070006190015_0003,462821.3425,3832696.257,"fourFri, P1",Coconino,Ponderosa Pine Forest,PPF,Ponderosa Pine / Gambel Oak,PPO,n/a,forest,COC_TEUI,582,732599,1336942.765,10029.65572
0304070006190015_0009,462621.5732,3832976.555,"fourFri, P1",Coconino,Ponderosa Pine Forest,PPF,Ponderosa Pine / Gambel Oak,PPO,n/a,forest,COC_TEUI,582,732599,1336942.765,10029.65572
0304070006190015_0010,462522.8926,3833119.16,"fourFri, P1",Coconino,Ponderosa Pine Forest,PPF,Ponderosa Pine / Gambel Oak,PPO,n/a,forest,COC_TEUI,582,732599,1336942.765,10029.65572
0304070006190015_0012,462518.3534,3833299.061,"fourFri, P1",Coconino,Ponderosa Pine Forest,PPF,Ponderosa Pine / Gambel Oak,PPO,n/a,forest,COC_TEUI,582,732599,1336942.765,10029.65572
0304070006190015_0013,462419.8853,3833480.914,"fourFri, P1",Coconino,Ponderosa Pine Forest,PPF,Ponderosa Pine / Gambel Oak,PPO,n/a,forest,COC_TEUI,582,732599,1336942.765,10029.65572
0304070006780003_0009,470821.3939,3816898.13,"fourFri, P1",Coconino,Ponderosa Pine Forest,PPF,Ponderosa Pine / Gambel Oak,PPO,n/a,forest,COC_TEUI,584,732869,567266.5258,6698.033292
0304070006780003_0010,471001.2521,3816894.299,"fourFri, P1",Coconino,Ponderosa Pine Forest,PPF,Ponderosa Pine / Gambel Oak,PPO,n/a,forest,COC_TEUI,584,732869,567266.5258,6698.033292
0304070006570013_0003,456757.4856,3820050.618,"fourFri, P1",Coconino,Ponderosa Pine Forest,PPF,Ponderosa Pine / Gambel Oak,PPO,n/a,forest,COC_TEUI,584,732872,185432.1821,2691.722936
0304070006570013_0006,456792.2907,3820215.253,"fourFri, P1",Coconino,Ponderosa Pine Forest,PPF,Ponderosa Pine / Gambel Oak,PPO,n/a,forest,COC_TEUI,584,732872,185432.1821,2691.722936
0304070007580002_0001,473642.7998,3822476.626,"fourFri, P1",Coconino,Ponderosa Pine Forest,PPF,Ponderosa Pine / Gambel Oak,PPO,n/a,forest,COC_TEUI,584,732873,2194441.957,23537.46519
0304070007580002_0003,473501.4578,3822634.852,"fourFri, P1",Coconino,Ponderosa Pine Forest,PPF,Ponderosa Pine / Gambel Oak,PPO,n/a,forest,COC_TEUI,584,732873,2194441.957,23537.46519
0304070007580002_0004,473840.0422,3822656.004,"fourFri, P1",Coconino,Ponderosa Pine Forest,PPF,Ponderosa Pine / Gambel Oak,PPO,n/a,forest,COC_TEUI,584,732873,2194441.957,23537.46519
0304070007580002_0006,473761.568,3822836.335,"fourFri, P1",Coconino,Ponderosa Pine Forest,PPF,Ponderosa Pine / Gambel Oak,PPO,n/a,forest,COC_TEUI,584,732873,2194441.957,23537.46519
0304070007510010_0001,479902.2179,3828835.43,"fourFri, P1",Coconino,Ponderosa Pine Forest,PPF,Ponderosa Pine / Gambel Oak,PPO,n/a,forest,COC_TEUI,584,732878,5085325.536,32842.98537
0304070007510010_0002,479890.6311,3829177.012,"fourFri, P1",Coconino,Ponderosa Pine Forest,PPF,Ponderosa Pine / Gambel Oak,PPO,n/a,forest,COC_TEUI,584,732878,5085325.536,32842.98537
0304070007510010_0003,479991.5753,3829005.172,"fourFri, P1",Coconino,Ponderosa Pine Forest,PPF,Ponderosa Pine / Gambel Oak,PPO,n/a,forest,COC_TEUI,584,732878,5085325.536,32842.98537
0304070007510010_0004,480094.8107,3829179.076,"fourFri, P1",Coconino,Ponderosa Pine Forest,PPF,Ponderosa Pine / Gambel Oak,PPO,n/a,forest,COC_TEUI,584,732878,5085325.536,32842.98537
0304070007510010_0005,480197.4188,3829348.003,"fourFri, P1",Coconino,Ponderosa Pine Forest,PPF,Ponderosa Pine / Gambel Oak,PPO,n/a,forest,COC_TEUI,584,732878,5085325.536,32842.98537
0304070007510010_0006,480395.152,3829351.128,"fourFri, P1",Coconino,Ponderosa Pine Forest,PPF,Ponderosa Pine / Gambel Oak,PPO,n/a,forest,COC_TEUI,584,732878,5085325.536,32842.98537
0304070007220010_0010,475120.4772,3828877.339,"fourFri, P1",Coconino,Ponderosa Pine Forest,PPF,Ponderosa Pine / Gambel Oak,PPO,n/a,forest,COC_TEUI,584,732881,4800620.608,30902.89742
0304070007230029_0002,473720.2287,3830082.917,"fourFri, P1",Coconino,Ponderosa Pine Forest,PPF,Ponderosa Pine / Gambel Oak,PPO,n/a,forest,COC_TEUI,584,732881,4800620.608,30902.89742
0304070007230029_0005,473601.5766,3830276.448,"fourFri, P1",Coconino,Ponderosa Pine Forest,PPF,Ponderosa Pine / Gambel Oak,PPO,n/a,forest,COC_TEUI,584,732881,4800620.608,30902.89742
0304070007210032_0005,472798.6433,3830057.073,"fourFri, P1",Coconino,Ponderosa Pine Forest,PPF,Ponderosa Pine / Gambel Oak,PPO,n/a,forest,COC_TEUI,524,731839,268731.3583,4144.386672
0304070006140005_0001,471721.9003,3833416.651,"fourFri, P1",Coconino,Ponderosa Pine Forest,PPF,Ponderosa Pine / Gambel Oak,PPO,n/a,forest,COC_TEUI,524,731840,196196.261,2552.944728
0304070006140005_0002,471939.4154,3833442.523,"fourFri, P1",Coconino,Ponderosa Pine Forest,PPF,Ponderosa Pine / Gambel Oak,PPO,n/a,forest,COC_TEUI,524,731840,196196.261,2552.944728
0304070006660001_0006,476043.3713,3819137.902,"fourFri, P1",Coconino,Ponderosa Pine Forest,PPF,Ponderosa Pine / Gambel Oak,PPO,n/a,forest,COC_TEUI,550,732064,1185528.503,11257.17147
0304070006660006_0004,475260.5226,3819197.832,"fourFri, P1",Coconino,Ponderosa Pine Forest,PPF,Ponderosa Pine / Gambel Oak,PPO,n/a,forest,COC_TEUI,550,732064,1185528.503,11257.17147
0304070006660006_0005,475438.2389,3819317.18,"fourFri, P1",Coconino,Ponderosa Pine Forest,PPF,Ponderosa Pine / Gambel Oak,PPO,n/a,forest,COC_TEUI,550,732064,1185528.503,11257.17147
0304070007730018_0001,481874.9002,3819976.699,"fourFri, P1",Coconino,Ponderosa Pine Forest,PPF,Ponderosa Pine / Gambel Oak,PPO,n/a,forest,COC_TEUI,550,732066,929868.2614,12746.95556
0304070007730018_0006,481770.0773,3820906.668,"fourFri, P1",Coconino,Ponderosa Pine Forest,PPF,Ponderosa Pine / Gambel Oak,PPO,n/a,forest,COC_TEUI,550,732066,929868.2614,12746.95556
0304070007730018_0007,481868.5509,3821227.363,"fourFri, P1",Coconino,Ponderosa Pine Forest,PPF,Ponderosa Pine / Gambel Oak,PPO,n/a,forest,COC_TEUI,550,732066,929868.2614,12746.95556
0304070007730019_0001,481697.3646,3820348.156,"fourFri, P1",Coconino,Ponderosa Pine Forest,PPF,Ponderosa Pine / Gambel Oak,PPO,n/a,forest,COC_TEUI,550,732066,929868.2614,12746.95556
0304070007730019_0002,481482.6632,3820343.29,"fourFri, P1",Coconino,Ponderosa Pine Forest,PPF,Ponderosa Pine / Gambel Oak,PPO,n/a,forest,COC_TEUI,550,732066,929868.2614,12746.95556
0304070007730019_0003,481489.8614,3820589.155,"fourFri, P1",Coconino,Ponderosa Pine Forest,PPF,Ponderosa Pine / Gambel Oak,PPO,n/a,forest,COC_TEUI,550,732066,929868.2614,12746.95556
0304070007730019_0004,481503.3489,3820855.414,"fourFri, P1",Coconino,Ponderosa Pine Forest,PPF,Ponderosa Pine / Gambel Oak,PPO,n/a,forest,COC_TEUI,550,732066,929868.2614,12746.95556
0304070007730019_0005,481495.4223,3821081.952,"fourFri, P1",Coconino,Ponderosa Pine Forest,PPF,Ponderosa Pine / Gambel Oak,PPO,n/a,forest,COC_TEUI,550,732066,929868.2614,12746.95556
0304070007730021_0001,481759.9774,3819168.493,"fourFri, P1",Coconino,Ponderosa Pine Forest,PPF,Ponderosa Pine / Gambel Oak,PPO,n/a,forest,COC_TEUI,550,732066,929868.2614,12746.95556
0304070007730021_0002,481661.9778,3819342.337,"fourFri, P1",Coconino,Ponderosa Pine Forest,PPF,Ponderosa Pine / Gambel Oak,PPO,n/a,forest,COC_TEUI,550,732066,929868.2614,12746.95556
0304070007730021_0003,481562.0655,3819512.795,"fourFri, P1",Coconino,Ponderosa Pine Forest,PPF,Ponderosa Pine / Gambel Oak,PPO,n/a,forest,COC_TEUI,550,732066,929868.2614,12746.95556
0304070007730021_0004,481461.2157,3819687.432,"fourFri, P1",Coconino,Ponderosa Pine Forest,PPF,Ponderosa Pine / Gambel Oak,PPO,n/a,forest,COC_TEUI,550,732066,929868.2614,12746.95556
